{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Invoice No.,Date,Customer PO,Ship Via,Delivery Status,Item Number,Quantity,Description,Price,Discount,Total,Job,Comment,Journal Memo,Salesperson Last Name,Salesperson First Name,Shipping Date,Referral Source,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Sale Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Amount Paid,Payment Method,Payment Notes,Name on Card,Card Number,Authorisation Code,BSB,Account Number,Drawer/Account Name,Cheque Number,Category,Location ID,Card ID,Record ID
SlipLab,,SlipLab,16 Seymmour Street,Hurstville Grove  NSW  2220,,,75601,08/10/2024,Inv 83 Stripe,,A,M033,2,Munro Pendulum Slider Pin,$10.0000,0%,$20.00,,,Sale; SlipLab,,,,,GST,$2.00,$.00,GST,$.00,I,,,3,1,31,0,0,$335.50,Stripe,,,,,,,,,,Location1,*None,5545
SlipLab,,SlipLab,16 Seymmour Street,Hurstville Grove  NSW  2220,,,75601,08/10/2024,Inv 83 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; SlipLab,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$335.50,Stripe,,,,,,,,,,,*None,5545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Safe Floors Australia,,Safe Floors Australia,27 Tatura Avenue,North Gosford   NSW  2250,,,75602,08/10/2024,Inv 84 Stripe,,A,IC001,1,Calibration Pendulum,"$1,275.0000",0%,"$1,275.00",,,Sale; Safe Floors Australia,,,,,GST,$127.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,402.50",Stripe,,,,,,,,,,,*None,4803
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL Burn & Associates,,HL Burn & Associates,28 Ayers Street,Curtin  ACT  2605,,,75631,11/10/2024,85 Inv Stripe,,A,TC003,1,Tortus Slider (Pack of 6),$115.0000,0%,$115.00,,,Sale; HL Burn & Associates,,,,,GST,$11.50,$.00,GST,$.00,I,,,3,1,31,0,0,$160.60,Stripe,,,,,,,,,,Location1,*None,6812
HL Burn & Associates,,HL Burn & Associates,28 Ayers Street,Curtin  ACT  2605,,,75631,11/10/2024,85 Inv Stripe,,A,WS011,1,Wessex Tortus Paper Rolls,$6.0000,0%,$6.00,,,Sale; HL Burn & Associates,,,,,GST,$.60,$.00,GST,$.00,I,,,3,1,31,0,0,$160.60,Stripe,,,,,,,,,,Location1,*None,6812
HL Burn & Associates,,HL Burn & Associates,28 Ayers Street,Curtin  ACT  2605,,,75631,11/10/2024,85 Inv Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; HL Burn & Associates,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$160.60,Stripe,,,,,,,,,,,*None,6812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STMW Slip Testing Services,,STMW Slip Testing Services,Unit 29,14 -618 Casuarina Way,Casuarina  NSW  2487,,75649,14/10/2024,Inv 86 Stripe ,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; STMW Slip Testing Services,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$192.50,Stripe,,,,,,,,,,Location1,Crispin Arnison,3719
STMW Slip Testing Services,,STMW Slip Testing Services,Unit 29,14 -618 Casuarina Way,Casuarina  NSW  2487,,75649,14/10/2024,Inv 86 Stripe ,,A,TC004,1,Slider Backing Plate,$45.0000,0%,$45.00,,,Sale; STMW Slip Testing Services,,,,,GST,$4.50,$.00,GST,$.00,I,,,3,1,31,0,0,$192.50,Stripe,,,,,,,,,,Location1,Crispin Arnison,3719
STMW Slip Testing Services,,STMW Slip Testing Services,Unit 29,14 -618 Casuarina Way,Casuarina  NSW  2487,,75649,14/10/2024,Inv 86 Stripe ,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; STMW Slip Testing Services,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$192.50,Stripe,,,,,,,,,,,Crispin Arnison,3719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Safetech Consultant,,Safetech Consultant,PO Box 125,Werribee  VIC  3030,,,75653,14/10/2024,,,A,IC004,1,Calibration-Tortus,$650.0000,0%,$650.00,,,Sale; Safetech Consultant,,,,,GST,$65.00,$.00,GST,$.00,I,,,3,1,31,0,0,$715.00,,,,,,,,,,,,*None,6814
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Safetech Consultant,,Safetech Consultant,PO Box 125,Werribee  VIC  3030,,,75670,16/10/2024,,,P,WS026,1,Wessex Tortus 3 Flight Case,$120.0000,0%,$120.00,9005,,Sale; Safetech Consultant,,,,,GST,$12.00,$.00,GST,$.00,I,,,3,1,31,0,0,$132.00,,,,,,,,,,,Location1,*None,6814
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterSafe,,InterSafe,"Unit 1, 5 Henry Street ",Loganholme  QLD  4129,,,75696,21/10/2024,INV 87 Stripe,,A,TC001,2,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$210.00,,,Sale; InterSafe,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,$231.00,Stripe,,,,,,,,,,Location1,*None,4960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frontline Support Pty Ltd,,Frontline Support Pty Ltd,103 Muller Road,Hampstead Gardens  SA  5086,Australia,,75697,21/10/2024,Inv 88 Stripe,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; Frontline Support Pty Ltd,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$269.50,Stripe,,,,,,,,,,Location1,*None,4076
Frontline Support Pty Ltd,,Frontline Support Pty Ltd,103 Muller Road,Hampstead Gardens  SA  5086,Australia,,75697,21/10/2024,Inv 88 Stripe,,A,TC003,1,Tortus Slider (Pack of 6),$115.0000,0%,$115.00,,,Sale; Frontline Support Pty Ltd,,,,,GST,$11.50,$.00,GST,$.00,I,,,3,1,31,0,0,$269.50,Stripe,,,,,,,,,,Location1,*None,4076
Frontline Support Pty Ltd,,Frontline Support Pty Ltd,103 Muller Road,Hampstead Gardens  SA  5086,Australia,,75697,21/10/2024,Inv 88 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Frontline Support Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$269.50,Stripe,,,,,,,,,,,*None,4076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterSafe,,InterSafe,"Unit 1, 5 Henry Street ",Loganholme  QLD  4129,,,75698,21/10/2024,Inv 89 Stripe,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; InterSafe,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$115.50,Stripe,,,,,,,,,,Location1,*None,4960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterSafe,,InterSafe,"Unit 1, 5 Henry Street ",Loganholme  QLD  4129,,,75699,21/10/2024,Inv 90 Stripe,,A,TC004,3,Slider Backing Plate,$45.0000,0%,$135.00,,,Sale; InterSafe,,,,,GST,$13.50,$.00,GST,$.00,I,,,3,1,31,0,0,$148.50,Stripe,,,,,,,,,,Location1,*None,4960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterSafe,,InterSafe,"Unit 1, 5 Henry Street ",Loganholme  QLD  4129,,,75700,21/10/2024,Inv 91 Stripe,,A,IC001,1,Calibration Pendulum,"$1,275.0000",0%,"$1,275.00",,,Sale; InterSafe,,,,,GST,$127.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,402.50",Stripe,,,,,,,,,,,*None,4960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STMW Slip Testing Services,,STMW Slip Testing Services,Unit 29,14 -618 Casuarina Way,Casuarina  NSW  2487,,75743,24/10/2024,Inv 92 Stripe,,A,IC001,1,Calibration Pendulum,"$1,275.0000",0%,"$1,275.00",,,Sale; STMW Slip Testing Services,,,,,GST,$127.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,402.50",Stripe,,,,,,,,,,,Crispin Arnison,3719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,75761,28/10/2024,Inv 93 Stripe,,A,TC003,1,Tortus Slider (Pack of 6),$115.0000,0%,$115.00,,,Sale; Zerofal Ltd,,,,,GST,$11.50,$.00,GST,$.00,I,,,3,1,31,0,0,$154.00,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,75761,28/10/2024,Inv 93 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Zerofal Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$154.00,Stripe,,,,,,,,,,,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STMW Slip Testing Services,,STMW Slip Testing Services,Unit 29,14 -618 Casuarina Way,Casuarina  NSW  2487,,75775,28/10/2024,Inv 94 Stripe,,A,M010,1,Munro Pend Spring Tension Ass,$295.0000,0%,$295.00,,,Sale; STMW Slip Testing Services,,,,,GST,$29.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,177.00",Stripe,,,,,,,,,,Location1,Crispin Arnison,3719
STMW Slip Testing Services,,STMW Slip Testing Services,Unit 29,14 -618 Casuarina Way,Casuarina  NSW  2487,,75775,28/10/2024,Inv 94 Stripe,,A,IC003,2,Equipment Repair- Labour (1hr),$125.0000,0%,$250.00,,,Sale; STMW Slip Testing Services,,,,,GST,$25.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,177.00",Stripe,,,,,,,,,,,Crispin Arnison,3719
STMW Slip Testing Services,,STMW Slip Testing Services,Unit 29,14 -618 Casuarina Way,Casuarina  NSW  2487,,75775,28/10/2024,Inv 94 Stripe,,A,IC006,1,Post Repair Instrument Calibra,$525.0000,0%,$525.00,,,Sale; STMW Slip Testing Services,,,,,GST,$52.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,177.00",Stripe,,,,,,,,,,,Crispin Arnison,3719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Era Polymers Pty Ltd,,Era Polymers Pty Ltd,Locked Bag 7005,Botany  NSW  1455,Australia,,75776,28/10/2024,74266,,A,WL001,1,WammaLab Pendulum,"$10,975.0000",0%,"$10,975.00",9005,,Sale; Era Polymers Pty Ltd,,,,,GST,"$1,097.50",$.00,GST,$.00,I,,,3,1,31,0,0,"$12,430.00",BANK TRANSFER,,,,,,,,,,Location1,*None,6822
Era Polymers Pty Ltd,,Era Polymers Pty Ltd,Locked Bag 7005,Botany  NSW  1455,Australia,,75776,28/10/2024,74266,,A,SF014,1,Shipping Fee S13,$325.0000,0%,$325.00,9005,,Sale; Era Polymers Pty Ltd,,,,,GST,$32.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$12,430.00",BANK TRANSFER,,,,,,,,,,,*None,6822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Multiple Services,,Multiple Services,Unit 3/318 Auburn Road,Hawthorn  VIC  3122,,,75793,30/10/2024,Inv 95 Stripe,,A,TC001,4,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$420.00,,,Sale; Multiple Services,,,,,GST,$42.00,$.00,GST,$.00,I,,,3,1,31,0,0,$489.50,Stripe,,,,,,,,,,Location1,*None,4893
Multiple Services,,Multiple Services,Unit 3/318 Auburn Road,Hawthorn  VIC  3122,,,75793,30/10/2024,Inv 95 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Multiple Services,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$489.50,Stripe,,,,,,,,,,,*None,4893
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ceramic Consultants,,Ceramic Consultants,50 Denninup Way,Malaga  WA  6090,,,75808,30/10/2024,INV 96 Stripe,,A,TC001,5,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$525.00,,,Sale; Ceramic Consultants,,,,,GST,$52.50,$.00,GST,$.00,I,,,3,1,31,0,0,$751.30,Stripe,,,,,,,,,,Location1,*None,5760
Ceramic Consultants,,Ceramic Consultants,50 Denninup Way,Malaga  WA  6090,,,75808,30/10/2024,INV 96 Stripe,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; Ceramic Consultants,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$751.30,Stripe,,,,,,,,,,Location1,*None,5760
Ceramic Consultants,,Ceramic Consultants,50 Denninup Way,Malaga  WA  6090,,,75808,30/10/2024,INV 96 Stripe,,A,M034,1,Munro Pendulum Slider Spring,$28.0000,0%,$28.00,,,Sale; Ceramic Consultants,,,,,GST,$2.80,$.00,GST,$.00,I,,,3,1,31,0,0,$751.30,Stripe,,,,,,,,,,Location1,*None,5760
Ceramic Consultants,,Ceramic Consultants,50 Denninup Way,Malaga  WA  6090,,,75808,30/10/2024,INV 96 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Ceramic Consultants,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$751.30,Stripe,,,,,,,,,,,*None,5760
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SlipGuard Pty Ltd,,SlipGuard Pty Ltd,18 Batavia Avenue,Wannaup  WA  6913,Australia,,75834,04/11/2024,Inv 97 Stripe,,A,TC001,4,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$420.00,,,Sale; SlipGuard Pty Ltd,,,,,GST,$42.00,$.00,GST,$.00,I,,,3,1,31,0,0,$489.50,Stripe,,,,,,,,,,Location1,Martin Ferrier,5853
SlipGuard Pty Ltd,,SlipGuard Pty Ltd,18 Batavia Avenue,Wannaup  WA  6913,Australia,,75834,04/11/2024,Inv 97 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; SlipGuard Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$489.50,Stripe,,,,,,,,,,,Martin Ferrier,5853
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Safety & Environmental Services Australia,,Safety & Environmental Services Australia,"Unit 53, Kelson Crescent ",Moorebank  NSW  2170,,,75835,04/11/2024,Inv 98 Stripe,,A,M028,1,Pendulum Carry Handle,$140.0000,0%,$140.00,,,Sale; Safety & Environmental Services Australia,,,,,GST,$14.00,$.00,GST,$.00,I,,,3,1,31,0,0,$236.50,Stripe,,,,,,,,,,Location1,SESA,5267
Safety & Environmental Services Australia,,Safety & Environmental Services Australia,"Unit 53, Kelson Crescent ",Moorebank  NSW  2170,,,75835,04/11/2024,Inv 98 Stripe,,A,M019,1,Munro Pendulum Bullseye Level,$50.0000,0%,$50.00,,,Sale; Safety & Environmental Services Australia,,,,,GST,$5.00,$.00,GST,$.00,I,,,3,1,31,0,0,$236.50,Stripe,,,,,,,,,,Location1,SESA,5267
Safety & Environmental Services Australia,,Safety & Environmental Services Australia,"Unit 53, Kelson Crescent ",Moorebank  NSW  2170,,,75835,04/11/2024,Inv 98 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Safety & Environmental Services Australia,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$236.50,Stripe,,,,,,,,,,,SESA,5267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QED Environmental Services,,QED Environmental Services,3 Loftus Street,Level 1,West Leederville  WA  6007,,75888,12/11/2024,,,A,TC006,1,Verif- 3M Pink Lap Film (P 10 ,$50.0000,0%,$50.00,,,Sale; QED Environmental Services,,,,,GST,$5.00,$25.00,GST,$2.50,I,,,3,1,31,0,0,$82.50,Stripe,,,,,,,,,,Location1,*None,4086
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GripFactory Australia Pty Ltd,,GripFactory Australia Pty Ltd,4 Biloxi Loop,Success  WA  6164,,,75952,19/11/2024,Inv 100,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; GripFactory Australia Pty Ltd,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,Location1,*None,6682
GripFactory Australia Pty Ltd,,GripFactory Australia Pty Ltd,4 Biloxi Loop,Success  WA  6164,,,75952,19/11/2024,Inv 100,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; GripFactory Australia Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,,*None,6682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,75953,20/11/2024,Inv 101,,A,TC001,2,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$210.00,,,Sale; Zerofal Ltd,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,$258.50,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,75953,20/11/2024,Inv 101,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Zerofal Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$258.50,Stripe,,,,,,,,,,,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vo Rogue Transport Pty Ltd,,Vo Rogue Transport Pty Ltd,5 Omars Place,Narre Warren South  VIC  3805,,,75957,20/11/2024,Inv 102 Stripe,,A,WL002,1,WammaLab Pendulum (Used),"$8,750.0000",0%,"$8,750.00",,,Sale; Vo Rogue Transport Pty Ltd,,,,,GST,$875.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$9,982.50",Stripe,,,,,,,,,,Location1,*None,6856
Vo Rogue Transport Pty Ltd,,Vo Rogue Transport Pty Ltd,5 Omars Place,Narre Warren South  VIC  3805,,,75957,20/11/2024,Inv 102 Stripe,,A,SF014,1,Shipping Fee S13,$325.0000,0%,$325.00,,,Sale; Vo Rogue Transport Pty Ltd,,,,,GST,$32.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$9,982.50",Stripe,,,,,,,,,,,*None,6856
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIC Laboratory & Testing,,EIC Laboratory & Testing,40 Donegal Road,Lonsdale  SA  5160,,,76050,28/11/2024,Inv 103 Stripe,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; EIC Laboratory & Testing,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,Location1,*None,6360
EIC Laboratory & Testing,,EIC Laboratory & Testing,40 Donegal Road,Lonsdale  SA  5160,,,76050,28/11/2024,Inv 103 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; EIC Laboratory & Testing,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,,*None,6360
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Gold Coast,,City of Gold Coast,Transport & Infrastructure,PO Box 5042,Gold Coast Mail Centre  QLD  9726,,76090,04/12/2024,Inv 104 Stripe,,A,M036,2,Munro Slider Measuring Tool,$55.0000,0%,$110.00,,,Sale; City of Gold Coast,,,,,GST,$11.00,$.00,GST,$.00,I,,,3,1,31,0,0,$148.50,Stripe,,,,,,,,,,Location1,*None,4535
City of Gold Coast,,City of Gold Coast,Transport & Infrastructure,PO Box 5042,Gold Coast Mail Centre  QLD  9726,,76090,04/12/2024,Inv 104 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; City of Gold Coast,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$148.50,Stripe,,,,,,,,,,,*None,4535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,PO Box 282,Blaxland  NSW  2774,Australia,,76138,09/12/2024,,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; Soundhealth Pty Ltd,,,,,GST,$10.50,$25.00,GST,$2.50,I,,,3,1,31,0,0,$258.50,Stripe,,,,,,,,,,Location1,*None,5539
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,PO Box 282,Blaxland  NSW  2774,Australia,,76138,09/12/2024,,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; Soundhealth Pty Ltd,,,,,GST,$10.50,$25.00,GST,$2.50,I,,,3,1,31,0,0,$258.50,Stripe,,,,,,,,,,Location1,*None,5539
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Safety & Environmental Services Australia,,Safety & Environmental Services Australia,"Unit 53, Kelson Crescent ",Moorebank  NSW  2170,,,76274,19/12/2024,,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; Safety & Environmental Services Australia,,,,,GST,$10.50,$25.00,GST,$2.50,I,,,3,1,31,0,0,$258.50,Stripe,,,,,,,,,,Location1,SESA,5267
Safety & Environmental Services Australia,,Safety & Environmental Services Australia,"Unit 53, Kelson Crescent ",Moorebank  NSW  2170,,,76274,19/12/2024,,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; Safety & Environmental Services Australia,,,,,GST,$10.50,$25.00,GST,$2.50,I,,,3,1,31,0,0,$258.50,Stripe,,,,,,,,,,Location1,SESA,5267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Labosport Aust. Pty Ltd,,Labosport Aust. Pty Ltd,52 Raby Esplanade,Ormiston  QLD  4160,Australia,,76286,24/12/2024,,,A,WL001,1,WammaLab Pendulum,"$9,700.0000",0%,"$9,700.00",9005,,Sale; Labosport Aust. Pty Ltd,,,,,GST,$970.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$12,072.50",BANK TRANSFER,,,,,,,,,,Location1,*None,6766
Labosport Aust. Pty Ltd,,Labosport Aust. Pty Ltd,52 Raby Esplanade,Ormiston  QLD  4160,Australia,,76286,24/12/2024,,,A,IC001,1,Calibration Pendulum,"$1,275.0000",0%,"$1,275.00",9005,,Sale; Labosport Aust. Pty Ltd,,,,,GST,$127.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$12,072.50",BANK TRANSFER,,,,,,,,,,,*None,6766
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sliptest Australia Pty Ltd,,Sliptest Australia Pty Ltd,11 Fuschia Way,Gaven   QLD  4211,Australia,,76363,09/01/2025,Inv 1 Stripe,,A,IC004,1,Calibration-Tortus,$650.0000,0%,$650.00,,,Sale; Sliptest Australia Pty Ltd,,,,,GST,$65.00,$.00,GST,$.00,I,,,3,1,31,0,0,$715.00,Stripe,,,,,,,,,,,*None,5073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SlipLab,,SlipLab,16 Seymmour Street,Hurstville Grove  NSW  2220,,,76380,13/01/2025,Inv 2 Stripe,,A,TC003,1,Tortus Slider (Pack of 6),$115.0000,0%,$115.00,,,Sale; SlipLab,,,,,GST,$11.50,$.00,GST,$.00,I,,,3,1,31,0,0,$154.00,Stripe,,,,,,,,,,Location1,*None,5545
SlipLab,,SlipLab,16 Seymmour Street,Hurstville Grove  NSW  2220,,,76380,13/01/2025,Inv 2 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; SlipLab,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$154.00,Stripe,,,,,,,,,,,*None,5545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76287,27/12/2024,Inv 107 Stripe,,P,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Zerofal Ltd-  Invoice deleted as the Wessex Tortus was not necessary for reparation. Instead we charged 3 hours labour showed on invoice # 00076392.,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$.00,,,,,,,,,,,,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76287,27/12/2024,Inv 107 Stripe,,P,WSX003,1,Wessex Tortus Load Cell (Reco),"$1,530.0000",0%,"$1,530.00",,,Sale; Zerofal Ltd-  Invoice deleted as the Wessex Tortus was not necessary for reparation. Instead we charged 3 hours labour showed on invoice # 00076392.,,,,,GST,$153.00,$.00,GST,$.00,I,,,3,1,31,0,0,$.00,,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76287,27/12/2024,Inv 107 Stripe,,P,WSX003,-1,Wessex Tortus Load Cell (Reco),"$1,530.0000",0%,"-$1,530.00",,,Sale; Zerofal Ltd-  Invoice deleted as the Wessex Tortus was not necessary for reparation. Instead we charged 3 hours labour showed on invoice # 00076392.,,,,,GST,-$153.00,$.00,GST,$.00,I,,,3,1,31,0,0,$.00,,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76287,27/12/2024,Inv 107 Stripe,,P,SF002,-1,Shipping Fee S1,$25.0000,0%,-$25.00,,,Sale; Zerofal Ltd-  Invoice deleted as the Wessex Tortus was not necessary for reparation. Instead we charged 3 hours labour showed on invoice # 00076392.,,,,,GST,-$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$.00,,,,,,,,,,,,Brendan Sheedy,4165
