Date,Amount,Description,Payee,Reference,Transaction type,Account Code,Tax,Bank,ITEM CODE,Currency rate,Tname,Toption,Tname 1,Toption1,Line Amount Type,Tax Amount,Currency Name
24/01/2025,885.19,BOQ Finance 049DVY,BOQ Finance 049DVY,tfr-5124,SPEND,21301.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
27/01/2025,72.72,Mick personal download in Apple ,Apple.Com/ Bill Sydney,tfr-5125,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,7.27,
28/01/2025,1200.0,ISTS rent,ISTS rent,tfr-5132,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/01/2025,0.0,ISTS rent,ISTS rent,tfr-5132,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/01/2025,750.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-5133,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/01/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5134,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/01/2025,14.8,Stripe,Stripe,tfr-5135,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
28/01/2025,6.66,Stripe,Stripe,tfr-5136,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
30/01/2025,100.0,Reimbursement accommodation Elliot Benson ,Denison Boutique Hotel,tfr-5141,SPEND,61504.0,GST on Expenses,11111.0,,,,,,,Exclusive,10.0,
30/01/2025,5000.0,Aust Tax Office,Aust Tax Office,tfr-5142,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
30/01/2025,2000.0,Aust Tax Office,Aust Tax Office,tfr-5145,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
30/01/2025,841.68,Toyota Finance DL34BV (14017626),Toyota Finance DL34BV (14017626),tfr-5147,SPEND,21306.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
30/01/2025,21.25,Car washing in Sydney,SMP*IMO Car Wash,tfr-5148,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.13,
31/01/2025,9506.68,Superannuation January 2025,Quick Super,tfr-5150,SPEND,21201.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/01/2025,4000.0,Aust Tax Office,Aust Tax Office,tf-5152,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/01/2025,3000.0,Aust Tax Office,Aust Tax Office,tfr-5153,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/01/2025,69.63,Groceries for end of the month lunch,IGA,tfr-5156,SPEND,61801.0,GST on Expenses,21002.0,,,,,,,Exclusive,6.96,
31/01/2025,68.18,Kebabs end of the month lunch,Manly Butcher (GARVICK),tfr-5157,SPEND,61801.0,GST on Expenses,21002.0,,,,,,,Exclusive,6.82,
31/01/2025,11.0,ANZ (new Directors) Account 205581- Tax withholding,ANZ (new Directors) Account 205581,tfr-5158,SPEND,94000.0,GST Free Expenses,11113.0,,,,,,,Exclusive,0.0,
31/01/2025,10.0,Bank of Queensland- Account maintenance fee,Bank of Queensland,tfr-5159,SPEND,60001.0,GST Free Expenses,11114.0,,,,,,,Exclusive,0.0,
31/01/2025,2138.67,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,213.87,
31/01/2025,1180.64,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,118.06,
31/01/2025,20.17,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,60018.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.01,
31/01/2025,64.36,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,60101.0,GST on Expenses,21002.0,,,,,,,Exclusive,6.43,
31/01/2025,80.82,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,61004.0,GST on Expenses,21002.0,,,,,,,Exclusive,8.08,
31/01/2025,47.46,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,4.74,
31/01/2025,15.45,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.55,
31/01/2025,3831.64,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,61501.0,GST on Expenses,21002.0,,,,,,,Exclusive,383.16,
31/01/2025,13.63,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,61503.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.37,
31/01/2025,5781.77,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,61504.0,GST on Expenses,21002.0,,,,,,,Exclusive,578.18,
31/01/2025,347.57,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,34.76,
31/01/2025,3004.42,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,61506.0,GST on Expenses,21002.0,,,,,,,Exclusive,300.44,
31/01/2025,18.18,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,61705.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.82,
31/01/2025,27.27,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,61711.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.73,
31/01/2025,4.31,Expenses January 2025,Mick and Technicians,tfr-5160,SPEND,60104.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.44,
31/01/2025,7.43,Online Payment Merchant Fees on CR023451,No Name,023451F-5161,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,0.74,
02/02/2025,51.32,Rental car in Dubai AED 113.40,Avis Rent Car Dubai,tfr-5162,SPEND,62807.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
02/02/2025,43.2,Post in Dubai AED $111.39. Transaction is showing GST on the statement,Emirates Post Dubai,tfr-5163,SPEND,62823.0,GST on Expenses,21002.0,,,,,,,Exclusive,4.32,
03/02/2025,1200.0,ISTS rent,ISTS rent,tfr-5168,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
03/02/2025,0.0,ISTS rent,ISTS rent,tfr-5168,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
03/02/2025,750.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-5169,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
03/02/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5170,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
03/02/2025,6000.0,Aust Tax Office,Aust Tax Office,tfr-5171,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
03/02/2025,7.43,Online Payment Merchant Fees on CR023483,No Name,023483F-5172,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,0.74,
04/02/2025,6128.5,DHL Express  (Australia) Pty Ltd- Customs WanmaLab pendulum invoice #FRA/25/01/0022,DHL Express  (Australia) Pty Ltd,tfr-5173,SPEND,61707.0,GST on Expenses,11112.0,,,,,,,Exclusive,612.85,
04/02/2025,-6128.5,DHL Express  (Australia) Pty Ltd- Customs WanmaLab pendulum invoice #FRA/25/01/0022,DHL Express  (Australia) Pty Ltd,tfr-5173,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
04/02/2025,95.0,DHL Express  (Australia) Pty Ltd- Customs WanmaLab pendulum invoice #FRA/25/01/0022,DHL Express  (Australia) Pty Ltd,tfr-5173,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
04/02/2025,23.36,DHL Express  (Australia) Pty Ltd- Customs WanmaLab pendulum invoice #FRA/25/01/0022,DHL Express  (Australia) Pty Ltd,tfr-5173,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
04/02/2025,17.24,Online Payment Merchant Fees on CR023488,No Name,023488F-5177,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,1.72,
04/02/2025,7.43,Online Payment Merchant Fees on CR023489,No Name,023489F-5178,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,0.74,
05/02/2025,27.26,Apple Transaction made accidentally by Joshua Warren. Reimbursed on 18-03-2025,Apple.Com/ Bill Sydney,tfr-5185,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.73,
05/02/2025,11.81,Mick personal expense ,Apple.Com/ Bill Sydney,tfr-5186,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.18,
06/02/2025,24.15,Stripe,Stripe,tfr-5189,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
06/02/2025,37.61,Stripe,Stripe,tfr-5190,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
07/02/2025,3.58,Stripe fee Vo Rogue Transport invoice #76629,Stripe,tfr-5197,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
07/02/2025,54.77,Fuel 728WLM,Metro Tamworth,tfr-5198,SPEND,62001.0,GST on Expenses,21002.0,,,,,,,Exclusive,5.48,
07/02/2025,12.01,Car washing in Sydney DL 34 BV,SMP*IMO Car Wash Sydney,tfr-5199,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.2,
08/02/2025,1.35,Mick personal expense,Apple.Com/ Bill Sydney,tfr-5200,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.14,
09/02/2025,127.66,Cleaning products for Sydney apartment,Woolworths,tfr-5201,SPEND,62718.0,GST on Expenses,21002.0,,,,,,,Exclusive,12.77,
10/02/2025,1200.0,ISTS rent,ISTS rent,tfr-5206,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
10/02/2025,750.0,Walton Global Pty Ltd,Walton Global Pty Ltd,tfr-5207,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
10/02/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5208,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
10/02/2025,1500.0,Aust Tax Office,Aust Tax Office,tfr-5209,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
10/02/2025,11.48,Online Payment Merchant Fees on CR023530,No Name,023530F-5210,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,1.15,
11/02/2025,1212.0,Insurance paid for UAE AED $2691.60,Orient Insurance Company,tfr-5213,SPEND,62824.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
12/02/2025,20.41,Stripe- Fees charged invoice #10 Stripe and #76672 MYOB Unimat Pty Ltd,Stripe,tfr-5220,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
12/02/2025,53.45,Rental car in New Zealand NZ$57.37,Avis Rent Car Limited Auckland,tfr-5221,SPEND,62104.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
13/02/2025,4.55,Milk for the training centre,7 Eleven,tfr-5222,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.45,
13/02/2025,10.0,ANZ Bank- Account servicing fee,ANZ Bank,tfr-5223,SPEND,60001.0,GST Free Expenses,11111.0,,,,,,,Exclusive,0.0,
13/02/2025,9.09,Batteries Max Pluys AAA ,Woolworths,tfr-5228,SPEND,61704.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.91,
13/02/2025,12.38,Online Payment Merchant Fees on CR023573,No Name,023573F-5229,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,1.24,
14/02/2025,12.38,Online Payment Merchant Fees on CR023598,No Name,023598F-5230,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,1.24,
14/02/2025,10.58,Online Payment Merchant Fees on CR023599,No Name,023599F-5231,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,1.06,
14/02/2025,2000.0,Aust Tax Office,Aust Tax Office,tfr-5236,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/02/2025,21.25,Car washing in Sydney DL 34 BV,SMP*IMO Car Wash,TFR-5237,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.13,
14/02/2025,818.72,Accommodation Mick Walton and Carl Kleinhaus in Madrid EUR $477.80,Ibis Madrid,tfr-5238,SPEND,62503.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
14/02/2025,1.62,Toll Madrid EUR$ 0.95,Autopista M12 Seiitt Madrid,tfr-5239,SPEND,62508.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
14/02/2025,10.9,Mick personal expense,Apple.Com/ Bill Sydney,TFR-5240,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.09,
15/02/2025,39.29,Taxi Mick Walton and Carl Kleinahus in Madrid EUR$22.98,Uber ,tfr-5241,SPEND,62507.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
15/02/2025,20.35,Uber in Madrid Mick Walton and Carl Kleinhaus EUR$11.90,Uber,tfr-5242,SPEND,62507.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
15/02/2025,298.25,Accommodation Mick Walton and Carl Kleinahus in Pamplona EUR$174.41,Hotel Tres Reyes,tfr-5243,SPEND,62503.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
15/02/2025,298.25,Accommodation Mick Walton and Carl Kleinahus in Pamplona EUR$174.41,Hotel Tres Reyes,tfr-5244,SPEND,62503.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
15/02/2025,30.75,Uber Mick Walton and Carl Kleinhaus in Spain EUR $17.98,Uber,tfr-5245,SPEND,62507.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
16/02/2025,74.33,Fuel 053 GU9,Ready Express,tfr-5246,SPEND,62001.0,GST on Expenses,21002.0,,,,,,,Exclusive,7.43,
16/02/2025,4.02,Toll in Spain MW and CK,Concha EMV Donostia,tfr-5247,SPEND,62508.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
16/02/2025,1.62,Toll MW and CK EUR $0.95,Autopista M12 SEITT Madrid,tfr-5248,SPEND,62508.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
16/02/2025,4.43,Toll MW and CK EUR $4.43,Sarasa Navarra Pamplona,tfr-5249,SPEND,62508.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
16/02/2025,27.97,Toll MW and CK EUR$16.34,Bidegi A8*/A1 Gipuzkoa Donostia,tfr-5250,SPEND,62508.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
17/02/2025,16.88,Online Payment Merchant Fees on CR023611,No Name,023611F-5251,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,1.69,
17/02/2025,1200.0,ISTS rent,ISTS rent,tfr-5253,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/02/2025,0.0,ISTS rent,ISTS rent,tfr-5253,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/02/2025,750.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-5254,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/02/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5255,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/02/2025,10000.0,Aust Tax Office,Aust Tax Office,tfr-5256,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/02/2025,2000.0,Aust Tax Office,Aust Tax Office,tfr-5258,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/02/2025,585.27,Business dinnet MW and CK EUR$342.25,Restaurante El Burladero Pamplona,tfr-5259,SPEND,62510.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
17/02/2025,11.81,Mick personal expense,Apple.Com/ Bill Sydney,tfr-5260,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.18,
17/02/2025,661.16,Toyota Finance 483JW9 (13999729),Toyota Finance 483JW9 (13999729),tfr-5261,SPEND,21305.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
18/02/2025,-14.63,Online Payment Surcharge for invoice on CR023621,No Name,023621S-5262,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,-1.46,
18/02/2025,14.63,Online Payment Surcharge for invoice on CR023621,No Name,023621S-5262,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,1.46,
18/02/2025,6.71,Online Payment Merchant Fees on CR023622,No Name,023622F-5263,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,0.67,
18/02/2025,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-5269,SPEND,60001.0,GST Free Expenses,11112.0,,,,,,,Exclusive,0.0,
18/02/2025,18.17,Apple Transaction made accidentally by Joshua Warren. Reimbursed on 18-03-2025,Apple.Com/ Bill Sydney,tfr-5270,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.82,
18/02/2025,13.63,Apple Transaction made accidentally by Joshua Warren. Reimbursed on 18-03-2025,Apple.Com/ Bill Sydney,tfr-5271,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.36,
18/02/2025,36.27,Parking hotel in Pamplona MW and CK EUR$21.29,Hotel Tres Reyes Pamplona,tfr-5272,SPEND,62506.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
18/02/2025,61.31,Parking in hotel MW and CK EUR$35.99,Hotel Tres Reyes in Pamplona,tfr-5273,SPEND,62506.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
18/02/2025,127.83,Fuel on rental car EUR $75.05,Estacion de Servicio Pi XII Pamplona,tfr-5274,SPEND,62505.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
18/02/2025,349.13,Accommodation Mick Waltona and Carl Kleinhaus Madrid ,Ibis Madrid ,tfr-5275,SPEND,62503.0,GST on Expenses,21002.0,,,,,,,Exclusive,34.91,
18/02/2025,7.46,Toll MW and CK ERR $4.40,Tiebas S/AP15 Navarra Pamplona,tfr-5276,SPEND,62508.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
18/02/2025,11.28,Toll MW and CK EUR$6.65,Marcillat S/AP15 Navarra Pamplona,tfr-5277,SPEND,62508.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
18/02/2025,1.61,Toll MW and CK EUR$0.95,AUT Vasco Aragonesa,tfr-5278,SPEND,62508.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
18/02/2025,8.58,Toll MW and CK EUR$5.05,ATPSEITT M505 MADRID,TFR-5279,SPEND,62508.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
19/02/2025,1000.0,Aust Tax Office,Aust Tax Office,tfr-5283,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
19/02/2025,79.25,Fuel EUR$46.48,E.S. EL PILAR MADRID,TFR-5284,SPEND,62505.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
19/02/2025,1071.66,Rental car MW EUR$625.42,Avis Rental Car,tfr-5285,SPEND,62504.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
20/02/2025,10.94,Online Payment Merchant Fees on CR023650,No Name,023650F-5286,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,1.09,
20/02/2025,18.14,Car washing in Sydney DL34BV,BP SANS SOUCI,TFR-5291,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.81,
20/02/2025,736.07,Toyota Finance 154KV2 (14036327),Toyota Finance 154KV2 (14036327),tfr-5292,SPEND,21307.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
21/02/2025,268.18,Stripe,Stripe,tfr-5293,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
21/02/2025,2000.0,Aust Tax Office,Aust Tax Office,tfr-5296,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
21/02/2025,14.41,Toll in Italy Mick Walton EUR$8.50,ASPIT VENEZIA BELLUNO,TFR-5299,SPEND,62508.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
23/02/2025,18.0,Microsoft subscription email in NZ created for two technicians,Microsoft #G079437929,TFR-5300,SPEND,61010.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.8,
24/02/2025,7.43,Online Payment Merchant Fees on CR023689,No Name,023689F-5301,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,0.74,
24/02/2025,1200.0,ISTS rent,ISTS rent,tfr-5305,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
24/02/2025,0.0,ISTS rent,ISTS rent,tfr-5305,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
24/02/2025,750.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-5306,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
24/02/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5307,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
24/02/2025,2000.0,Aust Tax Office,Aust Tax Office,tfr-5308,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
24/02/2025,269.19,Accommodation New Zealand NZ$289,Hotel at Booking.com,tfr-5309,SPEND,62112.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
24/02/2025,14.43,Toll in Italy Mick Walton EUR$8.50,ASPIT BELLUNO-VENEZIA,tfr-5310,SPEND,62508.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
24/02/2025,219.38,Accommodation Mick Walton in Madrid EUR$129.20,Ibis Madrid Centro Ventas,tfr-5311,SPEND,62503.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
24/02/2025,56.03,Taxi Mick Walton EUR$33,Taxi 04136 Getafe,tfr-5312,SPEND,62507.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
24/02/2025,106.98,Accommodation Mick Walton in Italy EUR$63,Nuova Sidap SRL 9181 M Casale ,tfr-5313,SPEND,62503.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
24/02/2025,252.14,Rental car for Mick Walton,Avis Rental Car,tfr-5314,SPEND,62504.0,GST on Expenses,21002.0,,,,,,,Exclusive,25.21,
24/02/2025,816.8,Toyota Finance 469HZ3,Toyota Finance 469HZ3,tfr-5315,SPEND,21302.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
24/02/2025,834.84,Toyota Finance 204IS2,Toyota Finance 204IS2,tfr-5316,SPEND,21303.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
25/02/2025,4.7,Stripe,Stripe,tfr-5318,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
25/02/2025,10.91,Demineralised wateer for control testing,Coles Supermarket,tfr-5319,SPEND,61704.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.09,
25/02/2025,58.14,Uber Mick Walton EUR$33.96,Uber,tfr-5320,SPEND,62507.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
26/02/2025,6.66,Stripe,Stripe,tfr-5322,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
26/02/2025,16.28,Internet to Mick Walton in flight USD 9.99,Inflight Internet,tfr-5323,SPEND,62509.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
27/02/2025,5000.0,Aust Tax Office,Aust Tax Office,tfr-5327,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
27/02/2025,5000.0,Loans- Walton Global,Walton Global,tfr-5329,SPEND,21501.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
27/02/2025,5000.0,Loans - Walton Global,Walton Global,tfr-5330,SPEND,21501.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
27/02/2025,5.35,Stripe,Stripe,tfr-5331,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
27/02/2025,6.84,Stripe,Stripe,tfr-5332,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
28/02/2025,74.05,Groceries for the end of the month lunch,IGA Manly,tfr-5333,SPEND,61801.0,GST on Expenses,21002.0,,,,,,,Exclusive,7.41,
28/02/2025,32.73,Harburguers formthe end of the month lunch,Garvick Pty Ltd,tfr-5334,SPEND,61801.0,GST on Expenses,21002.0,,,,,,,Exclusive,3.27,
28/02/2025,9639.34,Superannuation February 2025,Quick Super,tfr-5336,SPEND,21201.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/02/2025,5000.0,Aust Tax Office,Aust Tax Office,tfr-5338,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/02/2025,4000.0,Aust Tax Office,Aust Tax Office,tfr-5341,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/02/2025,94.55,Coffee beans Lota,Zen Barista Espresso,TFR-5342,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,9.45,
28/02/2025,18.45,Car washing 483 JW9,Hoppys HandWash Cafe,tfr-5343,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.85,
28/02/2025,2655.9,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,265.59,
28/02/2025,941.89,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,94.19,
28/02/2025,20.16,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,60018.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.02,
28/02/2025,65.15,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,60101.0,GST on Expenses,21002.0,,,,,,,Exclusive,6.52,
28/02/2025,80.82,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,61004.0,GST on Expenses,21002.0,,,,,,,Exclusive,8.08,
28/02/2025,103.09,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,10.31,
28/02/2025,38.18,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,3.82,
28/02/2025,11098.43,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,61501.0,GST on Expenses,21002.0,,,,,,,Exclusive,1109.84,
28/02/2025,9.09,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,61503.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.91,
28/02/2025,4046.06,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,61504.0,GST on Expenses,21002.0,,,,,,,Exclusive,404.61,
28/02/2025,118.18,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,11.82,
28/02/2025,664.91,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,66.49,
