*ItemCode,ItemName,PurchasesDescription,PurchasesUnitPrice,PurchasesAccount,PurchasesTaxRate,SalesDescription,SalesUnitPrice,SalesAccount,SalesTaxRate
46-Hone-Main-Tunnel,Hone Main Tunnel 6 Cylinder,Hone Main Tunnel 6 Cylinder,,,,Hone Main Tunnel 6 Cylinder,715.0,41112.0,GST on Income
46-Hotwash,Hotwash 6 Cylinder Block,Hotwash 6 Cylinder Block,,,,Hotwash 6 Cylinder Block,99.0,41112.0,GST on Income
46-Install-Main-Studs-Check,Install Main Studs Check/Measu,Install Main Studs Check/Measure Tunnel,,,,Install Main Studs Check/Measure Tunnel,165.0,41112.0,GST on Income
46-Install-oil-pump-Drive-Crnk,Install oil pump Drive Collar,Install oil pump Drive Collar,,,,Install oil pump Drive Collar,165.0,41112.0,GST on Income
46-Remove-crank-plug,Remove oil plugs then drill & ,Remove oil plugs then drill & tap NPT crank 6 Cylinder,,,,Remove oil plugs then drill & tap NPT crank 6 Cylinder,220.0,41112.0,GST on Income
46-Set-Ring-Clearance,Set Ring end gaps,Set Ring end gaps,,,,Set Ring end gaps,220.0,41112.0,GST on Income
48-Hot-Tank-Block,Hot Tank V8 Block,Hot Tank V8 Block,,,,Hot Tank V8 Block,172.0,41112.0,GST on Income
48-4Bolt-Conversion,Convert Block to 4 Bolt Mains,"Convert Block to 4 Bolt Mains including Modifying Block for 1/2"" Main Studs","£1,572.78",58000.0,,"Convert Block to 4 Bolt Mains including Modifying Block for 1/2"" Main Studs",2045.0,41112.0,GST on Income
26-RB26-Front-Diff-Assembly,RB6 Front Diff Assembly,Assemble front diff in billet dry sump. Replace gears with 4.11 & center to quaif LSD.,,,,Assemble front diff in billet dry sump. Replace gears with 4.11 & center to quaif LSD.,1000.0,41112.0,GST on Income
18-Lash-Caps,86121-16 Crower Lash Caps 11/3,"86121-16 Crower Lash Caps 11/32 .080"" x .090"" Deep",£110.35,51111.0,,"86121-16 Crower Lash Caps 11/32 .080"" x .090"" Deep",151.0,41112.0,GST on Income
18-pushrods-Trend,T8651353CL Trend Pushrods 8.65,T8651353CL Trend Pushrods 8.65 .135 3/8 210RAD,£663.31,51111.0,,T8651353CL Trend Pushrods 8.65 .135 3/8 210RAD,870.0,41112.0,GST on Income
82-ARP-3.620,AR3.620-1LB ARP Stud 1/2 x 3.6,AR3.620-1LB ARP Stud 1/2 x 3.620 Long Broach,£124.93,51111.0,,AR3.620-1LB ARP Stud 1/2 x 3.620 Long Broach,177.0,41112.0,GST on Income
00-Electricity,Electricity supply & Usage,.,,,,.,0.0,41620.0,GST on Income
38-CNC-LS3,CNC Port LS3 Heads,.,,,,.,1100.0,41113.0,GST on Income
38-CNC-LS3-Chamb-SC,LS3 Super Charger Chamber,CNC LS3 Chambers for Forced Induction,,,,CNC LS3 Chambers for Forced Induction,330.0,41113.0,GST on Income
16-RB30-Vlv-Stem-Seal-EX,RB30-Vlv-Stem-Seal-EX,XPA079 RB30-Vlv-Stem-Seal-EX,£0.00,51111.0,,XPA079 RB30-Vlv-Stem-Seal-EX,3.0,41112.0,GST on Income
26-RB26-Motec-Plug,GM Cas Sensor Plug 3 wire,GM Cas Sensor Plug 3 wire,£16.50,51130.0,,GM Cas Sensor Plug 3 wire,,,BAS Excluded
18-SBF-Cometic-Head-Gasket,CMC5485-051 Cometic Fits Ford ,"CMC5485-051 Cometic Fits Ford SB 302/351W V8 4.200"" Bore MLS Head Gasket . SVO .051""",£170.01,51111.0,,"CMC5485-051 Cometic Fits Ford SB 302/351W V8 4.200"" Bore MLS Head Gasket . SVO .051""",228.0,41112.0,GST on Income
82-M4x6mm-SHCS-Zinc,M4x6mm-SHCS-Zinc,.,£0.00,51120.0,,.,,,BAS Excluded
82-Washer-4mm-Zinc,Washer-4mm-Zinc,.,£0.00,51120.0,,.,,,BAS Excluded
82-Key-Steel-5/16,Key-Steel-5/16,.,£0.00,51120.0,,.,,,BAS Excluded
82-M12-1.5x100mmPlain-Hex-Bolt,M12-1.5x100mmPlain-Hex-Bolt,.,£0.00,51120.0,,.,,,BAS Excluded
"82-UNC-7/16x4""-SHCS-Zinc","UNC-7/16x4""-SHCS-Zinc",.,£0.00,51120.0,,.,,,BAS Excluded
"82-UNC-7/16x1 1/2""-SHCS-Zinc","UNC-7/16x1 1/2""-SHCS-Zinc",.,£0.00,51120.0,,.,,,BAS Excluded
"82-UNC-7/16x2 1/2""-SHCS-Zinc","UNC-7/16x2 1/2""-SHCS-Zinc",.,£0.00,51120.0,,.,,,BAS Excluded
14-SR20-Lifter,RHT6200 Nissan SR20DE Lifter,RHT6200 Nissan SR20DE Lifter,£11.00,51111.0,,RHT6200 Nissan SR20DE Lifter,15.0,41112.0,GST on Income
16-RB26-Cam-Cover-Collar,NI-13526-16A01 Collar Front Co,NI-13526-16A01 Collar Front Cover,£0.00,51111.0,,NI-13526-16A01 Collar Front Cover,0.0,41112.0,GST on Income
26-RB26-Oil-Pump-Gasket,RB26-Oil-Pump-Gasket,15066-71l00  RB26-Oil-Pump-Gasket,£0.00,51111.0,,15066-71l00  RB26-Oil-Pump-Gasket,0.0,41112.0,GST on Income
14-SR20-VSS-Ex-7mm,VS-N7E Supertech Nissan 7mm,VS-N7E Supertech Nissan 7mm Valve Stem Seal,£2.97,51111.0,,VS-N7E Supertech Nissan 7mm Valve Stem Seal,4.5,41112.0,GST on Income
16-Kelford-Bucket-DLC-Coated,Kelford-Bucket-DLC-Coated,Kelford-Bucket-DLC-Coated,£0.00,51111.0,,Kelford-Bucket-DLC-Coated,51.0,41110.0,GST on Income
05-866-round-wire-lock,BME .866 round wire locks,.,£5.50,51111.0,,.,8.0,41110.0,GST on Income
34-Buff-Valves,Buff 16 Valves,Buff Valves,,,,Buff Valves,75.0,41112.0,GST on Income
14-4G63-Mech-FP-Kit,4G63 Mech Fuel Pump Kit,Mitsubishi EVO 4G63 Mechanical Fuel Pump Kit,£416.24,51111.0,,Mitsubishi EVO 4G63 Mechanical Fuel Pump Kit,557.0,41112.0,GST on Income
14-4G63-Fuel-Filter,Kinsler Fuel Filter,Kinsler Fuel Filter 100 Micron Pre Pump Filter/-10 AN Male Flare,£373.45,51111.0,,Kinsler Fuel Filter 100 Micron Pre Pump Filter/-10 AN Male Flare,500.0,41112.0,GST on Income
14-4G63-Fuel-Pump-Mech,Kinsler Fuel Pumps REV Rotatio,Kinsler Fuel Pumps REV Rotation From 300 to 2300 Series 700/-10 in /-8 out,"£2,051.16",51111.0,,Kinsler Fuel Pumps REV Rotation From 300 to 2300 Series 700/-10 in /-8 out,2682.0,41112.0,GST on Income
44-Gap-Rings,Set Ring Gap to Suit boost,Set Ring Gap to Suit boost,,,,Set Ring Gap to Suit boost,330.0,41112.0,GST on Income
"82-ARP-Nuts-7/16""-12point",AR300-8333 ARP 12-Point Pack ,"AR300-8333 ARP 12-Point Nut Kit Chrome Moly 7/16""-20 RH Pack 10",£40.00,51111.0,,"AR300-8333 ARP 12-Point Nut Kit Chrome Moly 7/16""-20 RH Pack 10",60.0,41112.0,GST on Income
52-2J-EWP,2J EWP 370 x 190 x 10mm 2 per ,2J EWP 370 x 190 x 10mm 2 per plate,£0.00,51120.0,,2J EWP 370 x 190 x 10mm 2 per plate,,,BAS Excluded
52-2J-SWP,2J SWP 610 x 360 x 12.mm 2 per,2J SWP 610 x 360 x 12.mm 2 per plate,£0.00,51120.0,,2J SWP 610 x 360 x 12.mm 2 per plate,,,BAS Excluded
52-RB30/26-EWP,RB30 EWP 350 x 190 x 12.7mm 4 ,RB30 EWP 350 x 190 x 12.7mm 4 per plate,£0.00,51120.0,,RB30 EWP 350 x 190 x 12.7mm 4 per plate,,,BAS Excluded
52-RB30/26-SWP,RB30 SWP 610 x 360 x 12.7mm 2 ,RB30 SWP 610 x 360 x 12.7mm 2 per plate,£0.00,51120.0,,RB30 SWP 610 x 360 x 12.7mm 2 per plate,,,BAS Excluded
52-HonK20-EWP,HonK20 EWP 340 x 366 x 10mm 4 ,HonK20 EWP 340 x 366 x 10mm 4 per plate,£0.00,51120.0,,HonK20 EWP 340 x 366 x 10mm 4 per plate,,,BAS Excluded
52-HonK20-SWP,HonK20 SWP 390 x 400 x 12.7mm ,HonK20 SWP 390 x 400 x 12.7mm 2 per plate,£0.00,51120.0,,HonK20 SWP 390 x 400 x 12.7mm 2 per plate,,,BAS Excluded
52-4G63-EWP,4G63 EWP 350 x 190 x 12.7mm 4 ,4G63 EWP 350 x 190 x 12.7mm 4 per plate,£0.00,51120.0,,4G63 EWP 350 x 190 x 12.7mm 4 per plate,,,BAS Excluded
52-4G63-SWP,4G63 SWP 485 x 415 x 12.7mm 2,4G63 SWP 485 x 415 x 12.7mm 2 per plate,£0.00,51120.0,,4G63 SWP 485 x 415 x 12.7mm 2 per plate,,,BAS Excluded
52-SR20-EWP,SR20 EWP340 x 366 x 10mm,SR20 EWP340 x 366 x 10mm 4 per plate,£0.00,51120.0,,SR20 EWP340 x 366 x 10mm 4 per plate,,,BAS Excluded
52-Clev-TC-Elec-WP,Clev TC Elec WP 320 x 335 x 20,Clev TC Elec WP 320 x 335 x 20mm 4 per plate,£0.00,51120.0,,Clev TC Elec WP 320 x 335 x 20mm 4 per plate,,,BAS Excluded
52-Hol-TC,Hol TC 720 x 520 x 32mm ,Hol TC 720 x 520 x 32mm 4 per plate,£0.00,51120.0,,Hol TC 720 x 520 x 32mm 4 per plate,,,BAS Excluded
52-Chrys-Alt-Bkt-Pass,Chrys Alt Bkt Pass 700 x 420 x,Chrys Alt Bkt Pass 700 x 420 x 16mm 8 per plate,£0.00,51120.0,,Chrys Alt Bkt Pass 700 x 420 x 16mm 8 per plate,,,BAS Excluded
52-Carb-Spacer-1.5,"Carb Spacer 1.5"" 690 x 320 x 4","Carb Spacer 1.5"" 690 x 320 x 40mm 8 per plate",£0.00,51120.0,,"Carb Spacer 1.5"" 690 x 320 x 40mm 8 per plate",,,BAS Excluded
52-Carb-Spacer-4150-4500,"Carb Spacer 4150 to 4500 2"" ","Carb Spacer 4150 to 4500 2"" 690 x 320 x 50mm 8 per plate",£0.00,51120.0,,"Carb Spacer 4150 to 4500 2"" 690 x 320 x 50mm 8 per plate",,,BAS Excluded
28-SBF-Hyd-RLR-Lifter,JL-2212SBR Johnson Hyd RLR Lif,JL-2212SBR Johnson Hyd RLR Lifter Race SBF W+C Tie Bar,"£1,360.00",51111.0,,JL-2212SBR Johnson Hyd RLR Lifter Race SBF W+C Tie Bar,1788.0,41112.0,GST on Income
92-Double-Sided-Tape,Double sided tape,Double Sided Tape,£0.00,51120.0,,Double Sided Tape,,,BAS Excluded
24-SR20-Rear-Main-Seal,NI-12279-1N510 Seal Oil Crank ,NI-12279-1N510 Seal Oil Crank Shaft,£97.32,51111.0,,NI-12279-1N510 Seal Oil Crank Shaft,127.0,41112.0,GST on Income
24-SR20-Retainer-Rear-Main-Sea,NI-12297-53J00 Retainer Oil Se,NI-12297-53J00 Retainer Oil Seal Rear Main,£116.52,51111.0,,NI-12297-53J00 Retainer Oil Seal Rear Main,152.0,41112.0,GST on Income
26-RB26-4.11-Front-Gears,Neat F160 Front Crown Wheel & ,Neat F160 Front Crown Wheel & Pinion-4.11 Ratio,£0.00,51111.0,,Neat F160 Front Crown Wheel & Pinion-4.11 Ratio,0.0,41112.0,GST on Income
48-Ass-V8-Short,Assemble V8 Short Motor,Assemble V8 Short Motor,,,,Assemble V8 Short Motor,1200.0,41112.0,GST on Income
18-Pac-Dual-Spring,Pac-1924-16 Pac Dual Hot Rod V,Pac-1924-16 Pac Dual Hot Rod Valve Spring BB Hyd Roller Set 16,£393.28,51111.0,,Pac-1924-16 Pac Dual Hot Rod Valve Spring BB Hyd Roller Set 16,512.0,41112.0,GST on Income
18-SBF-Roller-Rocker,CO1830-1 Ultra Pro Magnum XD R,CO1830-1 Ultra Pro Magnum XD Rocker W/1.73 Ratio Ford Boss 302 351C 429-460 SIN,£69.99,51111.0,,CO1830-1 Ultra Pro Magnum XD Rocker W/1.73 Ratio Ford Boss 302 351C 429-460 SIN,91.0,41112.0,GST on Income
18-SBF-Ex-Valve-1.650-Ferrea,F6179 1.650 11/32 5.060 Ex Val,F6179 1.650 11/32 5.060 Ex Valve Ferrea,£0.00,51111.0,,F6179 1.650 11/32 5.060 Ex Valve Ferrea,51.81,41112.0,GST on Income
18-SBF-In-2.190-Ferrea,F6139 2.190 11/32 5.275 Inlet ,F6139 2.190 11/32 5.275 Inlet Valve Ferrea,£0.00,51111.0,,F6139 2.190 11/32 5.275 Inlet Valve Ferrea,58.1,41112.0,GST on Income
18-SBF-Ret-Steel,23650TS H-13 Steel Retainer,23650TS H-13 Steel Retainer +.100 Installed Height Use 10deg Locks Manley,£494.89,51111.0,,23650TS H-13 Steel Retainer +.100 Installed Height Use 10deg Locks Manley,660.0,41112.0,GST on Income
18-Guides-2,502-309-240-E-7-B All,502-309-240-E-7-B All Pro .500 Seal CHE Blended Bronze Alloy Valve Guides,£23.84,51111.0,,502-309-240-E-7-B All Pro .500 Seal CHE Blended Bronze Alloy Valve Guides,32.0,41112.0,GST on Income
46-Helicoil,Supply & Fit Helicoils,Supply & Fit Helicoils,,,,Supply & Fit Helicoils,33.0,41112.0,GST on Income
26-2J-Main-Bearing-Calico-.25,7M8103HC-.25 2J Main Brg,7M8103HC-.25  TOYOTA 2JZGE/2JGTE 2997cc 1 285.45 314.00\r\n Main Bearing Set-Performance ,£0.00,51111.0,,7M8103HC-.25  TOYOTA 2JZGE/2JGTE 2997cc 1 285.45 314.00\r\n Main Bearing Set-Performance ,0.0,41112.0,GST on Income
28-Chrys-MB-5M2220H-STD,5M2220H-STD Chrysler Jeep 5.7L,5M2220H-STD Chrysler Jeep 5.7L V8 Hemi Main Bearing Set Performance,£88.30,51111.0,,5M2220H-STD Chrysler Jeep 5.7L V8 Hemi Main Bearing Set Performance,120.0,41112.0,GST on Income
28-SBC-Cr-Bushing,RB-982-925-100 CHE Rod Bushing,RB-982-925-100 CHE Rod Bushing,£12.45,51111.0,,RB-982-925-100 CHE Rod Bushing,17.0,41112.0,GST on Income
28-Chrys-Rings-+0.005,Custom-CS-08-AB Total Seal,"Custom-CS-08-AB Total Seal 4.125""+5 1.5 1.5 3.0mm 589049",£511.28,51111.0,,"Custom-CS-08-AB Total Seal 4.125""+5 1.5 1.5 3.0mm 589049",675.0,41112.0,GST on Income
28-Merc-Rings-3.858,Custom-CS-08-AB2 Total Seal,"Custom-CS-08-AB2 Total Seal 3.858"" 1.2 1.5 2.0mm 589722",£511.28,51111.0,,"Custom-CS-08-AB2 Total Seal 3.858"" 1.2 1.5 2.0mm 589722",675.0,41112.0,GST on Income
28-SBF-Rings-4.025,CR1001-25 Total Seal,"CR1001-25 Total Seal 4.025"" 1/16 1/16 3.0mm 8Cyl ",£215.60,51111.0,,"CR1001-25 Total Seal 4.025"" 1/16 1/16 3.0mm 8Cyl ",303.0,41112.0,GST on Income
28-SBC-Cam-Brg-STD-Dart-Block,DA32210020 Dart Cam Bearings,"DA32210020 Dart Cam Bearings Set 2"" Coated Fits Dart Block, Small Block chev",£150.00,58000.0,,"DA32210020 Dart Cam Bearings Set 2"" Coated Fits Dart Block, Small Block chev",207.0,41112.0,GST on Income
28-SBF-Cam-Bearing-Durabond,EBC5696C5PDB Durabond Cam Bear,EBC5696C5PDB Durabond Cam Bearings Fits Ford 302-351C Hi Performance,£80.00,58000.0,,EBC5696C5PDB Durabond Cam Bearings Fits Ford 302-351C Hi Performance,111.0,41112.0,GST on Income
26-RBSX-CR-Brg-2.0155+.010,CB-1663H-+.010 Set Con Rod Bea,CB-1663H-+.010 Set Con Rod Bearing,£18.10,51111.0,,CB-1663H-+.010 Set Con Rod Bearing,27.0,41112.0,GST on Income
36-Machine-Cyl-Head,Machine Cyl Head ,Machine Cyl Head ,,,,Machine Cyl Head ,143.0,41112.0,GST on Income
24-4G63-Front-Crank-Seal,OSS0144 4G Crank Shaft Seal Fr,OSS0144 4G Crank Shaft Seal Front,£16.13,51111.0,,OSS0144 4G Crank Shaft Seal Front,25.0,41112.0,GST on Income
24-4G63-Timing-Cover-Gskt,TC105 4G Timing Cover Gasket,TC105 4G Timing Cover Gasket,£9.14,51111.0,,TC105 4G Timing Cover Gasket,16.0,41112.0,GST on Income
BME-Pin-9310-866-2.25,"BME 9310 Pin .866""x2.25","BME 9310 Pin .866""x2.25",£0.00,51111.0,,"BME 9310 Pin .866""x2.25",44.0,41112.0,GST on Income
24-4G63-Dailey-Dry-Sump,4G63-Dailey-Dry-Sump Engine Ki,"4G63-Dailey-Dry-Sump Engine Kit 1.450"" Pressure Section 3 Stage Plus Oil Air Separator","£10,750.00",51111.0,,"4G63-Dailey-Dry-Sump Engine Kit 1.450"" Pressure Section 3 Stage Plus Oil Air Separator",12000.0,41112.0,GST on Income
14-4G63-Cam-8-SLX294,8-SLX294 4G63 Kelford Cams,8-SLX294 4G63 Kelford Cams,£659.20,51111.0,,8-SLX294 4G63 Kelford Cams,986.0,41112.0,GST on Income
24-4G63-Balancer-Bolt-ARP,AR207-2501 ARP Balancer Bolt F,AR207-2501 ARP Balancer Bolt Fits Mitsubishi 4G63,£75.00,51111.0,,AR207-2501 ARP Balancer Bolt Fits Mitsubishi 4G63,110.0,41112.0,GST on Income
28-SBF-Cam-Brg-Durabond-Windso,EBC5617C5DB Dura-Bond Cam Bear,EBC5617C5DB Dura-Bond Cam Bearings Fits 289-351 Windsor Hi Performance,£80.00,51111.0,,EBC5617C5DB Dura-Bond Cam Bearings Fits 289-351 Windsor Hi Performance,105.0,41112.0,GST on Income
82-M8x50mm-SHCS-Zinc,M8x50mm-SHCS-Zinc,M8x50mm-SHCS-Zinc,£0.00,51120.0,,M8x50mm-SHCS-Zinc,,,BAS Excluded
82-M8x75mm-SHCS-Zinc,M8x75mm-SHCS-Zinc,M8x75mm-SHCS-Zinc,£0.00,51120.0,,M8x75mm-SHCS-Zinc,,,BAS Excluded
24-4G63-ATI-Balancer,ATI918250 Mitsi Evo 4G63 Balan,ATI918250 Mitsi Evo 4G63 ATI Super Damper,£869.97,51111.0,,ATI918250 Mitsi Evo 4G63 ATI Super Damper,1148.0,41112.0,GST on Income
24-4G63-Crank-Sensor-PRP,4G63-PRO-TRIG-12 Mitsi Pro Ser,4G63-PRO-TRIG-12 Mitsi Pro Series Crank Sensor Ignition Timing Kit,£615.12,51111.0,,4G63-PRO-TRIG-12 Mitsi Pro Series Crank Sensor Ignition Timing Kit,817.0,41112.0,GST on Income
82-M10x20mm-1.0mmpitch,82-M10x20mm-1.0mm pitch extra ,82-M10x20mm-1.0mm pitch extra fine Skt Hd Cap Scrw Zinc ,£0.00,51120.0,,82-M10x20mm-1.0mm pitch extra fine Skt Hd Cap Scrw Zinc ,,,BAS Excluded
24-4G63-Timing-Belt-Kit,MBTK58HT Timing Belt Kit,MBTK58HT 4G63 Timing Belt Kit,£287.10,51111.0,,MBTK58HT 4G63 Timing Belt Kit,387.0,41112.0,GST on Income
28-SBF-Full-Gskt-Set,260-1014SP FORD CLEVELAND 302, 260-1014SP FORD CLEVELAND 302 351 400 Full Set,£111.13,51111.0,, 260-1014SP FORD CLEVELAND 302 351 400 Full Set,150.0,41112.0,GST on Income
18-SBF-Intake-Gasket-351-4V,MS96012 FORD 302 351 CLEVELAND,MS96012 FORD 302 351 CLEVELAND V8 4V Valley Pan Gasket Set ,£41.47,51111.0,,MS96012 FORD 302 351 CLEVELAND V8 4V Valley Pan Gasket Set ,60.0,41112.0,GST on Income
28-Hol-308-Cam-CCH-276A,CO244611 CCH-276A Cam 218/218,CO244611 CCH-276A Cam 218/218 110 .472/.472,£473.00,51111.0,,CO244611 CCH-276A Cam 218/218 110 .472/.472,618.0,41112.0,GST on Income
18-Steel-retainers,CO714-16 Steel retainers For 2,CO714-16 Steel retainers For 26925 Non LS,£108.90,51111.0,,CO714-16 Steel retainers For 26925 Non LS,145.0,41112.0,GST on Income
18-Carb-600-Vac-Sec,QBR-67271 600CFM 4BBLVac Die C,QBR-67271 600CFM 4BBLVac Die C,£649.00,51111.0,,QBR-67271 600CFM 4BBLVac Die C,847.0,41112.0,GST on Income
18-SBF-In-Vlv-1.94,P4310HP-C Ford V8 In 1G 1.94 V,P4310HP-C Ford V8 In 1G 1.94 Valve 1.94x11/32x5.07 289w351 H,£8.25,51111.0,,P4310HP-C Ford V8 In 1G 1.94 Valve 1.94x11/32x5.07 289w351 H,16.5,41112.0,GST on Income
18-SBF-Ex-Vlv-1.55,PGT40E Ford V8 Ex 1G 1.55 V,PGT40E Ford V8 Ex 1G 1.55 Valve 1.55x11/32x5.08 289w351 H,£10.40,51111.0,,PGT40E Ford V8 Ex 1G 1.55 Valve 1.55x11/32x5.08 289w351 H,21.0,41112.0,GST on Income
18-Locks-Bead-6mm,13014-8 Manley Loc-Bead Loc 6m,13014-8 Manley Loc-Bead Loc 6mm (8pr),£84.92,51111.0,,13014-8 Manley Loc-Bead Loc 6mm (8pr),114.0,41112.0,GST on Income
28-BBC-Oil-Pump-Shaft,MO22079 Oil Pump Shaft BBC Hex,MO22079 Oil Pump Shaft BBC Hex Universal Gerotor,£150.00,51111.0,,MO22079 Oil Pump Shaft BBC Hex Universal Gerotor,200.0,41112.0,GST on Income
28-BBC-Fuel-Pump-Block-Off,AF64-2027BLK Aeroflow Billet F,AF64-2027BLK Aeroflow Billet Fuel Pump Block-Off Plate BBC 289-351W SB BB BLK,£29.00,51111.0,,AF64-2027BLK Aeroflow Billet Fuel Pump Block-Off Plate BBC 289-351W SB BB BLK,43.0,41112.0,GST on Income
28-Ford-FE-Rear-Cam-Plug,PIEPC-92 Pioneer Fits Ford 332,"PIEPC-92 Pioneer Fits Ford 332-428 FE Rear Cam Plug 23/8"" Dart",£4.00,51111.0,,"PIEPC-92 Pioneer Fits Ford 332-428 FE Rear Cam Plug 23/8"" Dart",10.0,41112.0,GST on Income
92-Engineers-Layout-Ink,24010103 Dy-Mark Engineers Lay,24010103 Dy-Mark Engineers Layout Ink Blue,£0.00,51120.0,,24010103 Dy-Mark Engineers Layout Ink Blue,,,BAS Excluded
52-Ford-Barra-Sump,Ford Barra Sump 690x260x50.8mm,Ford Barra Sump 690x260x50.8mm,£0.00,51120.0,,Ford Barra Sump 690x260x50.8mm,,,BAS Excluded
16-RB30-Injectors-1000cc,1000c Bosch Injector Bosch 1/2,1000c Bosch Injector Bosch 1/2 Length E85 970cc 040 Injector,£132.00,51111.0,,1000c Bosch Injector Bosch 1/2 Length E85 970cc 040 Injector,173.6,41112.0,GST on Income
18-SBF-Head-Gasket,FP-1013 Ford ClevelandHead Gas,FP-1013 Ford ClevelandHead Gasket Performance,£112.81,51111.0,,FP-1013 Ford ClevelandHead Gasket Performance,148.0,41112.0,GST on Income
26-VR38-Oil-Squirter,100-007397 Nissan 11560-EA20C ,100-007397 Nissan 11560-EA20C Piston Oil Squirter Assy,£48.10,51111.0,,100-007397 Nissan 11560-EA20C Piston Oil Squirter Assy,68.0,41112.0,GST on Income
26-VR38-Main-Brg,4M2505H-STD Nissan VR38 Main b,4M2505H-STD Nissan VR38 Main Bearing Set-Performance,£172.37,51111.0,,4M2505H-STD Nissan VR38 Main Bearing Set-Performance,226.0,41112.0,GST on Income
26-VR38-CR-Brg-H-Chev,8B743H-STD Chev BBC Con Rod Be,8B743H-STD Chev BBC Con Rod Bearing Set Performance,£94.30,51111.0,,8B743H-STD Chev BBC Con Rod Bearing Set Performance,124.0,41112.0,GST on Income
26-VR38-CR-Brg-HX-Chev,8B743HX-STD Chev BBC Con Rod ,8B743H-STD Chev BBC Con Rod Bearing Set Performance,£0.00,51111.0,,8B743H-STD Chev BBC Con Rod Bearing Set Performance,0.0,41112.0,GST on Income
26-VR38-Thrust-Washer-Set,1T2505-STD Nissan VR38 Thrust ,1T2505-STD Nissan VR38 Thrust Washer Set,£12.30,51111.0,,1T2505-STD Nissan VR38 Thrust Washer Set,17.0,41112.0,GST on Income
26-VR38-Crank-Seal-Rear,OSS0243 Nissan Crank Seal Rear,OSS0243 Nissan Crank Seal Rear,£26.14,51111.0,,OSS0243 Nissan Crank Seal Rear,35.0,41112.0,GST on Income
26-RB-Welch-Plug -20mm,BC20mm-10 WELCH PLUG 20MM BRAS,BC20mm-10 WELCH PLUG 20MM BRASS,£0.00,51111.0,,BC20mm-10 WELCH PLUG 20MM BRASS,0.0,41112.0,GST on Income
82-Dowel-14mmODx12mmIDx15MML,Dowel-14mmODx12mmIDx15MMLong,Dowel-14mmODx12mmIDx15MMLong,£0.00,51120.0,,Dowel-14mmODx12mmIDx15MMLong,,,BAS Excluded
26-RB26-Crank-Trigger-Kit,PLATTRIGCRK-1 RACE SERIES CRAN,PLATTRIGCRK-1 RACE SERIES CRANK IGNITION TIMING KIT TO SUIT NISSAN RB20 RB25 RB26 RB30,£0.00,51111.0,,PLATTRIGCRK-1 RACE SERIES CRANK IGNITION TIMING KIT TO SUIT NISSAN RB20 RB25 RB26 RB30,750.0,41112.0,GST on Income
34-SR20-Roller-Rocker-Conv,Convert SR20 to Roller Rockers,Convert SR20 to Roller Rockers,,,,Convert SR20 to Roller Rockers,1000.0,41112.0,GST on Income
34-SR20-Set-Valve-Clerances,Set Valve Clearances Shim Adju,Set Valve Clearances Shim Adjustable,,,,Set Valve Clearances Shim Adjustable,500.0,41112.0,GST on Income
18-Spark-Plugs-Bosh,F05CE0 Bosh Motorsport Spark-P,F05CE0 Bosh Motorsport Spark-Plugs,£43.91,51111.0,,F05CE0 Bosh Motorsport Spark-Plugs,59.0,41112.0,GST on Income
18-Hol-308-Head-Package,"Porting, Guides, Cut Perf Seat","Porting, Guides, Cut Perf Seats, Machine for Screw in Studs & Guides, Face Heads",,,,"Porting, Guides, Cut Perf Seats, Machine for Screw in Studs & Guides, Face Heads",3500.0,41112.0,GST on Income
36-Supply&Fit-Bronze-Alloy-Ins,Supply & Fit Bronze Alloy Inse,Supply & Fit Bronze Alloy Inserts,,,,Supply & Fit Bronze Alloy Inserts,99.0,41112.0,GST on Income
24-4G63-Water-Pump,"W1004 Mitsi Evo IV, V, VII Wat","W1004 Mitsi Evo IV, V, VII Water Pump",£50.50,51111.0,,"W1004 Mitsi Evo IV, V, VII Water Pump",76.0,41112.0,GST on Income
18-SF-640-24-Wed-On-Filler,SF 640-24-D Weld On Neck Alloy,.,£0.00,51111.0,,.,26.0,41112.0,GST on Income
18-SF-460-24-Weld-On-Neck,SF-460-24 Weld On Neck Assy,SF-460-24 Weld On Neck Assy,£39.51,51111.0,,SF-460-24 Weld On Neck Assy,52.0,41112.0,GST on Income
18-SF-C4600-24-Cap,SF C4600-24 Cap,.,£0.00,51111.0,,.,0.0,41112.0,GST on Income
28-LS-1-I-Beam-Rods,SC2-ICR6125-7/16 Scat,"SC2-ICR6125-7/16 Scat SBC 6.125"" Pro Series I Beam Con Rods 7/16 Bolts",£729.12,51111.0,,"SC2-ICR6125-7/16 Scat SBC 6.125"" Pro Series I Beam Con Rods 7/16 Bolts",948.0,41112.0,GST on Income
28-LS-1-Pistons,RWBJE321244 JE GM LS1 FT ,"RWBJE321244 JE GM LS1 FT 6.125 Rod 3.905"", 1.315"" CD, -2.0CC Flat Top","£1,079.17",51111.0,,"RWBJE321244 JE GM LS1 FT 6.125 Rod 3.905"", 1.315"" CD, -2.0CC Flat Top",1403.0,41112.0,GST on Income
28-LS-1-Rings,RWBJG6008-3905 JE 1.5-1.5-3.0-,RWBJG6008-3905 JE 1.5-1.5-3.0-99.18 Premium Ring Set,£191.88,51111.0,,RWBJG6008-3905 JE 1.5-1.5-3.0-99.18 Premium Ring Set,254.0,41112.0,GST on Income
