Co./Last Name,First Name,Card ID,Card Status,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Addr 1 - City,Addr 1 - State,Addr 1 - Postcode,Addr 1 - Country,Addr 1 - Phone No. 1,Addr 1 - Phone No. 2,Addr 1 - Phone No. 3,Addr 1 - Fax No.,Addr 1 - Email,Addr 1 - WWW,Addr 1 - Contact Name,Addr 1 - Salutation,Addr 2 - Line 1,Addr 2 - Line 2,Addr 2 - Line 3,Addr 2 - Line 4,Addr 2 - City,Addr 2 - State,Addr 2 - Postcode,Addr 2 - Country,Addr 2 - Phone No. 1,Addr 2 - Phone No. 2,Addr 2 - Phone No. 3,Addr 2 - Fax No.,Addr 2 - Email,Addr 2 - WWW,Addr 2 - Contact Name,Addr 2 - Salutation,Addr 3 - Line 1,Addr 3 - Line 2,Addr 3 - Line 3,Addr 3 - Line 4,Addr 3 - City,Addr 3 - State,Addr 3 - Postcode,Addr 3 - Country,Addr 3 - Phone No. 1,Addr 3 - Phone No. 2,Addr 3 - Phone No. 3,Addr 3 - Fax No.,Addr 3 - Email,Addr 3 - WWW,Addr 3 - Contact Name,Addr 3 - Salutation,Addr 4 - Line 1,Addr 4 - Line 2,Addr 4 - Line 3,Addr 4 - Line 4,Addr 4 - City,Addr 4 - State,Addr 4 - Postcode,Addr 4 - Country,Addr 4 - Phone No. 1,Addr 4 - Phone No. 2,Addr 4 - Phone No. 3,Addr 4 - Fax No.,Addr 4 - Email,Addr 4 - WWW,Addr 4 - Contact Name,Addr 4 - Salutation,Addr 5 - Line 1,Addr 5 - Line 2,Addr 5 - Line 3,Addr 5 - Line 4,Addr 5 - City,Addr 5 - State,Addr 5 - Postcode,Addr 5 - Country,Addr 5 - Phone No. 1,Addr 5 - Phone No. 2,Addr 5 - Phone No. 3,Addr 5 - Fax No.,Addr 5 - Email,Addr 5 - WWW,Addr 5 - Contact Name,Addr 5 - Salutation,Notes,Identifiers,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Billing Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Tax Code,Credit Limit,Tax ID No.,Volume Discount %,Sales/Purchase Layout,Price Level,Payment Method,Payment Notes,Name on Card,Card Number,BSB,Account Number,Account Name,A.B.N. ,A.B.N. Branch,Account,Salesperson,Salesperson Card ID,Comment,Shipping Method,Printed Form,Freight Tax Code,Use Customer's Tax Code,Receipt Memo,Invoice/Purchase Order Delivery,Record ID
The Water and Carbon Group Pty Ltd,,C2338,N,"Level 4, 127 Creek Street",,,,BRISBANE,QLD,4000,,+61 7 3211 9997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,17125935855,,4-1000,,,,,,GST,N,,P,2582
Turner and Townsend Pty Ltd,,C2327,N,10/136 Exhibition Street,,,,MELBOURNE,VIC,3000,,+61 3 9654 6799,,,,ap.brisbane@turntown.com,,Michelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,88123154585,,4-1000,,,,,,GST,N,,P,2584
Parkside Owners Corporation (OC Strata Plan 20966),,C2332,N,481 St Kilda Road,,,,MELBOURNE,VIC,3004,,,,,,parksidesecretary481@gmail.com,,Bruce Dymond,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,99617706928,,4-1000,,,,,,GST,N,,P,2590
Owners Corporation 447071H C/- Keystone Strata,,C2354,N,P.O. Box 678,,,,MALBERN,VIC,,,+61 1300 699 737,,,,hello@keystonestrata.com.au,,Chantelle  Owens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,53305213079,,4-1000,,,,,,GST,N,,P,2595
First Avenue Homes,,C2358,N,2/229 Bay Street,,,,BRIGHTON,VIC,3186,,+61 3 9596 8536,,,,info@firstavenuehomes.com.au,,Andrew Karlovic,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,74167851176,,4-1000,,,,,,GST,N,,P,2596
Strata Equity Management Pty Ltd,,C2361,N,"101, 31 - 39 Norcal Road ",,,,NUNAWADING,VIC,3131,,+61 3 8838 1242,,,,admin@strataequity.com.au,,Kate Yeowart,Ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,98639548739,,4-1000,,,,,,GST,N,,P,2598
Neil Architecture Pty Ltd,,C2359,N,"L1, 290 Bridge Road",,,,RICHMOND,VIC,3121,,+61 3 9427 9833,,,,will@neilarchitecture.com.au,,Will Phung,Mr ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,80132684545,,4-1000,,,,,,GST,N,,P,2599
Trendspek Operations Pty Limited,,C2246,N,"Level 1, 477 Pitt Street",,,,Sydney,NSW,2000,,+61 1300 332 152,,,,accounts@trendspek.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,52629796167,,4-1000,,,,,,GST,N,,P,2603
Visy Pulp and Paper,,C2373,N,6 Herbert Place,,,,SMITHFIELD ,NSW,2164,,+61 408 423 559,,,,walter.lucas@buildrunrepair.com,,Walter Lucas,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,58005787913,,4-1000,,,,,,GST,N,,P,2604
Berwick Waterways Land Owner Co Pty Ltd,,C2375,N,"Suite 11, 860 Doncaster Road",,,,EAST DONCASTER,VIC,3108,,+61 3 9851 3307,0417 820 228,,,martingaedke@moremac.com.au,,Martin Gaedke,Mr ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,25931040144,,4-1000,,,,,,GST,N,,P,2606
Sydney Water Corporation,,C2383,N,"Tower 2, Level 3",475 Victoria Avenue ,,,Chatswood,NSW,2067,Australia,439598533,,,,Jithu.John@confluencewater.com.au,,Jithu John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,49776225038,,4-1000,,,,,,GST,N,,P,2611
LBA Construction Group,,C2376,N,179 Balaclava Rd,,,,Balaclava,VIC,3183,Australia,+61 3 8534 0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,93556399611,,4-1000,,,,,,GST,N,,P,2612
Bay to Bay Constructions,,C2381,N, 22 Seabrook Ave,,,,Rosebud,VIC,3939,,0417 818 287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,71189597503,,4-1000,,,,,,GST,N,,P,2613
Hale Corporation Pty Ltd,,C2382,N,3A/339 Williamstown Road,,,,Port Melbourne,VIC,3207,Australia,+61 3 9646 7856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,33122193257,,4-1000,,,,,,GST,N,,P,2614
Hoverscape Pty Ltd,,C2387,N,22/108 Dunning Ave,,,,Rosebery,NSW,2018,Australia,403404992,,,,mitch@trendspek.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,47165330254,,4-1000,,,,,,GST,N,,P,2615
Cosentino Builders Pty Ltd,,C2280,N,12 Business Park Drive,,,,NOTTING HILL,VIC,3168,,+61 3 9265 9800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2618
Aquatec Fluid Systems Pty Ltd,,C2388,N,2 Provincial Crescent,,,,SHEPPARTON,VIC,3630,,+61 1300 088 555,,,,accounts@aquatecenviro.com,,Anthony Best,Mr ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,94114944026,,4-1000,,,,,,GST,N,,P,2620
NSW Ports (Port Kembla Operations Pty Ltd),,C2363,N,"Unit 1, Level 3, Maritime,",91 Foreshore Road,,,Port Kembla,NSW,2505,,+61 2 4275 0700,,,,paul.ryan@nswports.com.au,www.nswports.com.au,Paul Ryan,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,21161246582,,4-1000,,,,,,GST,N,,P,2621
Owners Corporation 16950#2 C/- Verticali,,C2396,N,200 Toorak Road,,,,SOUTH YARRA,VIC,3141,,,,,,Barbara@verticali.co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,93192143232,,4-1000,,,,,,GST,N,,P,2623
Shoalhaven City Council,,C2397,N,36 Bridge Road,,,,NOWRA,NSW,2541,,+61 1300 293 111,,,,council@shoalhaven.nsw.gov.au,https://www.shoalhaven.nsw.gov.au/Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,59855182344,,4-1000,,,,,,GST,N,,P,2624
40 Webb Lane Owners Corporation 310669H,,C2369,N,40 Webb Lane,,,,EAST MELBOURNE,VIC,3002,,+61 3 8838 1242,,,,admin@strataequity.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,14533112361,,4-1000,,,,,,GST,N,,P,2626
Lacus Consulting Pty Ltd,,C2335,N,PO Box 91,,,,HIGHETT,VIC,3190,,+61 422 969 199,,,,info@lacusconsulting.com,,Marcus Lightfoot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,68613723738,,4-1000,,,,,,GST,N,,P,2627
Genius Childcare Pty Ltd,,C2386,N,595 Collins St,,,,MELBOURNE,VIC,3000,,+61 1300 955 540,,,,invoices@genius.edu.au,,Pat Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,16604198736,,4-1000,,,,,,GST,N,,P,2628
Hawthorn Club Owner Corporation Committee,,C2342,N,625 Glenferrie Rd,,,,Hawthorn,VIC,3122,Australia,+61 438 529 631,,,,accounts@mocs.com.au,,Rod Fuller,Mr ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,24647729102,,4-1000,,,,,,GST,N,,P,2633
Burnham Beeches Investments Pty Ltd C/- Urban Pty ,,C2411,N,262 Johnston Street,,,,ABBOTSFORD,VIC,3067,,+61 3 8669 1887,,,,claims@urbandevelop.com.au,,Melissa Ng,Ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,59553980442,,4-1000,,,,,,GST,N,,P,2634
Interpod Australia Pty Ltd,,C2407,N,30 Apprentice Drive,,,,BERKELEY VALE,NSW,2261,,+61 1300 00 7637,,,,accounts.payable@interpod.com,,Sandeep Patel,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2637
Mirvac Victoria Pty Limited,,C2243,N,"Level 8, 1 Southbank Boulevard",,,,SOUTHBANK,VIC,3006,,+61 3 9695 9400,,,,invoices@mirvac.com,,Will Lodge,Mr ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,42006708363,,4-1000,,,,,,GST,N,,P,2638
India Pty Ltd (Trustee for Jade Investment Trust),,C2429,N,77 Wallaroy Road,,,,Woollahra,NSW,2025,,+61 411 156 600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,87310094119,,4-1000,,,,,,GST,N,,P,2639
ACOR Consultants Pty Limited,,C2408,N,"Suite 2 Level 1, 33 Herbert Street",,,,St Leonards,NSW,2065,,+61 2 9438 5098,,,,cwotherspoon@acor.com.au,,Craig Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,40079306246,,4-1000,,,,,,GST,N,,P,2640
Connell Civil Group Pty Ltd,,C2432,N,12 Turbo Drive,,,,BAYSWATER,VIC,3153,, (03) 9720 1233,0408 295 056,,,,,Patrick Connell,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,94632422694,,4-1000,,,,,,GST,N,,P,2642
Cbus Property Melbourne  P/L,,C2430,N,"Level 14, 447 Collins Street",,,,MELBOURNE,VIC,3000,,+61 1300 319 890,,,,david.sivevski@armitagejones.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,4-1000,,,,,,GST,N,,P,2646
260 Collins St OC1 - OC 410672,,C2442,N,26 Collins Street,,,,MELBOURNE,VIC,3000,,+61 417 353 174,,,,petergalvin3@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,753 445 097,0,S,0,,,,,,,,44434017036,,4-1000,,,,,,GST,N,,P,2648
Department of Transport (VIC),,C2413,N,525 Collins Street,,,,MELBOURNE,VIC,3000,,+61 3 9027 4067,,,,accounts.payable@transport.vic.gov.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2650
Element Five Pty Ltd,,C2451,N,"Level 13, ",412 St Kilda Rd,,,Melbourne,VIC,3004,,9646 9155,,,,mpage@elementfive.com.au,https://www.elementfive.com.au/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,57100789179,,,,,,,,GST,N,,B,2655
BRAVADA GROUP PTY LTD,,C2427,N,unit 3 10 Pilgram Court,,,,Ringwood,VIC,3134,,03 9872 3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,58167664815,,4-1000,,,,,,GST,N,,P,2657
Bay Building Services Pty Ltd,,C2460,N,16 North Drive,,,,Bentleigh East,VIC,3165,,1300 766 216,,,,Jay.Abbott@baybuilding.com.au,www.baybuildinggroup.com.au,Jay Abbott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,34101675530,,4-1500,,,,,,GST,N,,P,2659
GDP Group Pty Ltd,,C2426,N,41-47 Racecourse Road,,,,North Melbourne,VIC,3051,Australia,03 9329 8300,,,,admin@gdpgroup.com.au,,Suri Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,40090688878,,4-1500,,,,,,GST,Y,,B,2660
Alchemy  Construct Pty Ltd,,C2461,N,101 Moray Street,,,,South Melbourne,VIC,3205,,1300259008,,,,info@alchemyconstruct.com,www.alchemyconstruct.com,James MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,47604483105,,4-1000,,,,,,GST,N,,P,2661
Advisian Pty Ltd,,C2163,N,12 Creek Street,,,,Brisbane,QLD,4000,Australia,+61 429 223 855,,,,judith.abrahams@advisian.com,,Judith Abrahams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,4-1000,,,,,INCSIPLN-2009         Tax Inclusive Plain Paper Inv,GST,N,,P,2668
FDC Construction & Fitout Pty Ltd,,C2478,N,22-24 Junction Street,,,,Forest Lodge,NSW,2037,Australia,+61 02 8117 5000,,,,ap-nsw@fdcbuilding.com.au,https://www.fdcbuilding.com.au/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2670
Barpa Pty Limited,,C2470,N,"Level 2, 179 New South Head Road",,,,Edgecliff,NSW,2027,Australia,+61 1300 935 007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2675
HBS Group Pty Ltd,,C2490,N,17 Abbott St ,,,,Alphington,VIC,3078,Australia,+61 9490 5000,,,,stacey@hbsgroup.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2676
Owners Corporation PS743082B (Edgewater Towers),,C2399,N,12 Marine Pde,,,,St Kilda,VIC,3182,Australia,+61 484 702 578,,,,rogerhackworth@gmail.com,,Roger Hackworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2681
Neo Construct Pty ltd,,C2469,N,61 Renver Road ,,,,Clayton,VIC,3168,,+61 3 9244 7644,,,,accounts@neoconstruct.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2682
TURNBULL ENGINEERING PTY LTD,,C2504,N,"Level 21, 56 Pitt Street",,,,Sydney,NSW,2000,Australia,+61 435 352 746,,,,mark.cowan@turnbullengineering.com.au,,Mark Cowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2683
Ascert Group Pty Ltd,,C2498,N,"Level 2, Tavistock House 383-397", Flinders Lane,,,Melbourne,VIC,3000,,+61 409 949 269,,,,stephenm@ascert.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2690
Private Resident - C. and P. Burrows c/- RARCORP P,,C2525,N,20 Belgrave Road,,,,Malvern East,VIC,3145,,,,,,rob@rarcorp.com.au,,Robert Mascitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2693
Curlewis Units Pty Ltd,,C2524,N,119 Curlewis Street,,,,Bondi Beach,NSW,2026,,+61 405 801 822,,,,luke.carbon@ashurst.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2694
Your Community Health,,C2294,N,125 Blake Street,,,,East Reservoir,VIC,3073,,+61 3 8470 1111,,,,info@yourcommunityhealth.org.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2695
Department of Regional NSW t/a NSW Public Works,,C2526,N,"Level 3, Block E, 84 Crown Street, ",,,,Wollongong,NSW,2500,,61242474946,,,,sue.mijakovska@pwa.nsw.gov.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2696
Private Resident - Donna Chown,,C2522,N,7 Molesworth Street,,,,Kew,VIC,3101,,,,,,donna.chown@utdfirst.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2698
Form Projects (ACT) Pty Ltd,,C2529,N,6/13-15 Townsville Street,,,,Fyshwick,ACT,2609,,+612 6147 0884,,,,info@formp.com.au,,Mabel Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2700
COREO PTY LTD,,C2536,N,,,,,,NSW,,,61449792712,,,,lauren@coreo.com.au,,Lauren Cromaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2704
Royal Albert Apartments (Strata Plan 335103),,C2538,N,15 Queens Road,,,,Melbourne,VIC,3004,,03 9885 2307,,,,accounts@goughpartners.com.au,,Rob Le Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2706
MERITON PROPERTIES PTY LTD,,C2542,N,"Level 11, Meriton Tower, 528 Kent St,",,,,Sydney,NSW,2000,,+61 2 9287 2888,,,,kens@meriton.com.au,,Ken Samadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2707
Imparta Engineers,,C2544,N,"Level1 267-277 Norton Street,",,,,Leichardt,NSW,2040,,+ 61 2 9509 0700,,,,beau@impartaengineers.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2708
Centreland (Malvern) Pty Ltd,,C2546,N,195-197 Grange Road,,,,Fairfield,VIC,3078,,+61 3 9499 2388,,,,office@centreland.com.au,,Wendy Tang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2709
GREYSTAR AUSTRALIA PTY LTD,,C2548,N,"Level 6, 32 Carrington Street",,,,Sydney,NSW,2000,,+61 2 7254 2900,,,,danielle.joffe@greystar.com,,DAniel Joffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2710
Body Corporate Plan 404599,,C2549,N,3/25 River Street,,,,Richmond,VIC,3121,,+61 417 547 345,,,,hawthornshaun@gmail.com,,Shaun Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2711
