{}
Co./Last Name	First Name	Card ID	Card Status	Addr 1 - Line 1	Addr 1 - Line 2	Addr 1 - Line 3	Addr 1 - Line 4	Addr 1 - City	Addr 1 - State	Addr 1 - Postcode	Addr 1 - Country	Addr 1 - Phone No. 1	Addr 1 - Phone No. 2	Addr 1 - Phone No. 3	Addr 1 - Fax No.	Addr 1 - Email	Addr 1 - WWW	Addr 1 - Contact Name	Addr 1 - Salutation	Addr 2 - Line 1	Addr 2 - Line 2	Addr 2 - Line 3	Addr 2 - Line 4	Addr 2 - City	Addr 2 - State	Addr 2 - Postcode	Addr 2 - Country	Addr 2 - Phone No. 1	Addr 2 - Phone No. 2	Addr 2 - Phone No. 3	Addr 2 - Fax No.	Addr 2 - Email	Addr 2 - WWW	Addr 2 - Contact Name	Addr 2 - Salutation	Addr 3 - Line 1	Addr 3 - Line 2	Addr 3 - Line 3	Addr 3 - Line 4	Addr 3 - City	Addr 3 - State	Addr 3 - Postcode	Addr 3 - Country	Addr 3 - Phone No. 1	Addr 3 - Phone No. 2	Addr 3 - Phone No. 3	Addr 3 - Fax No.	Addr 3 - Email	Addr 3 - WWW	Addr 3 - Contact Name	Addr 3 - Salutation	Addr 4 - Line 1	Addr 4 - Line 2	Addr 4 - Line 3	Addr 4 - Line 4	Addr 4 - City	Addr 4 - State	Addr 4 - Postcode	Addr 4 - Country	Addr 4 - Phone No. 1	Addr 4 - Phone No. 2	Addr 4 - Phone No. 3	Addr 4 - Fax No.	Addr 4 - Email	Addr 4 - WWW	Addr 4 - Contact Name	Addr 4 - Salutation	Addr 5 - Line 1	Addr 5 - Line 2	Addr 5 - Line 3	Addr 5 - Line 4	Addr 5 - City	Addr 5 - State	Addr 5 - Postcode	Addr 5 - Country	Addr 5 - Phone No. 1	Addr 5 - Phone No. 2	Addr 5 - Phone No. 3	Addr 5 - Fax No.	Addr 5 - Email	Addr 5 - WWW	Addr 5 - Contact Name	Addr 5 - Salutation	Notes	Identifiers	Custom List 1	Custom List 2	Custom List 3	Custom Field 1	Custom Field 2	Custom Field 3	Billing Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	           - % Monthly Charge	Tax Code	Credit Limit	Tax ID No.	Volume Discount %	Sales/Purchase Layout	Price Level	Payment Method	Payment Notes	Name on Card	Card Number	BSB	Account Number	Account Name	A.B.N. 	A.B.N. Branch	Account	Salesperson	Salesperson Card ID	Comment	Shipping Method	Printed Form	Freight Tax Code	Use Customer's Tax Code	Receipt Memo	Invoice/Purchase Order Delivery	Record ID
Teck Australia		c.257	N													perth@teck.com																																																																					A							0	2	0	14	0	0	GST	0		0	S	0	EFTPOS		Teck Australia													GST	N		P	11788
Consumers of Mental Health WA		c.259	N	12/275 Belmont Ave				Cloverdale	WA	6105						rbanks@comhwa.org.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11789
City of Canning		c.260	N									(08) 9231 0606				accounts@canning.wa.gov.au																																																																					A		30 days nett					0	2	0	30	0	0	GST	0		0	S	0																GST	N		P	11790
Strandline Resources Limited		c.261	N													accounts@strandline.com.au	enquiries@strandline.com.au 																																																																				A							0	2	0	30	0	0	GST	0		0	S	0																GST	N		A	11791
Fresenius Medical Care Rockingham		c.264	N					accounts.payableau@fmc-asia.com								gemma.valdez@fmc-asia.com	Eric.Esquierdo@fmc-asia.com (remittance)																																																																				A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11792
Department of Communities - Edna & Edward		*None	N													Petronella.Utete@communities.wa.gov.au;Martin.Huynh@communities.wa.gov.au																																																																					V							0	2	0	30	0	0	GST	0		0	S	0																GST	N		A	11797
City of Melville		c.269	N	press 0								08 9364 0666				accounts.payable@melville.wa.gov.au																																																																				 Dora Zegrean Finance Officer Accounts Payable accounts.payable@melville.wa.gov.au  Phone: (08) 9364 0666 	A		30 days nett					0	2	0	30	0	0	GST	0		0	S	0																GST	N		P	11798
City of Perth		c.267	N									08 9461 3333				accounts.payable@cityofperth.wa.gov.au																																																																				Any Invoices for Tom George can be sent to Gavin.golding@cityofperth.wa.gov.au	A							0	4	0	30	0	0	GST	0		0	S	0																GST	N		A	11799
Envision Medical Imaging Pty Ltd		c.270	N													finance@envisionmi.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11800
Western Cardiology - Subiaco		c.268	N										Angela Fazio	9346 9372 		bookkeeper@westerncardiology.com.au																																																																				Angela Fazio Book Keeper   T: 08) 9346 9372 / (08) 9346 9300 F: (08) 9388 2601 Suite 324,Level 3 ,SJOG Medical Clinic 25 McCourt Street WA 6008  E: bookkeeper@westerncardiology.com.au        /  www.westerncardiology.com.au    	A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11802
Mount Gibson Iron Limited - Koolan Island		c.265	N	Level 1 2 Kings Park Road				WEST PERTH	WA	6005	Australia					accounts@mgx.com.au																																																																					A		30 days nett					0	4	0	30	0	0	GST	0		0	S	0																GST	N		P	11803
Mineral Resources Transport Pty Ltd		c.235	N	Locked Bag 3	Caron.Tissong@mrl.com.au 	Manages the account. 		Canning Bridge, Applecross 	WA	6153						invoices@mrl.coupahost.com																																																																					A		45 Days EOM			45 Days EOM		0	4	0	45	0	0	GST	0		0	S	0	American Express		Mineral Resources Transport Pty Ltd													GST	N		P	11804
Regis Aged Care Nedlands		c.271	N									0385730444				nedlandsdtcm@regis.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11805
Regis Aged Care Coogee		c.272	N	2 Pantheon Ave,				North Coogee				0385730444				coogeeam@regis.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11806
Fresenius Kidney Care - Stirling Dialysis Clinic		*None	N													accounts.payableAU@fmc-asia.com	Eric.Esquierdo@fmc-asia.com (remittance)																																																																				V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11808
Perth Womens Health		c.275	N									9310 0011 Sally				reception@pwhpl.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11810
Fresenius  Kidney Care  Midland		c.274	N	was c.323 274				accounts.payableau@fmc-asia.com								gemma.valdez@fmc-asia.com	Eric.Esquierdo@fmc-asia.com (remittance)																																																																			1…. SUBMIT OF SUPPLIER’SINVOICES: -	All Australian supplier invoices are to be emailed to = accounts.payableau@freseniusmedicalcare.com or accounts.payableau@fmc-asia.com  FOLLOW UPS RE PAYMENT,  ssc-p2p.au@freseniusmedicalcare.com 	A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11811
I-Med Queensland		c.280	N	104 Breakfast Creek Road				NEWSTEAD	QLA	4006		0749273700				ap@i-med.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11814
Apex Radiology		c.279	N	115 Beach Road				BUNBURY	WA	6231						ap.apex@idxgroup.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11815
Prime Radiology		c.281	N													a.sarode@primeradiology.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11816
Regis Aged Care Woodlands		c.278	N									03 8518 7342	lwhite@regis.com.au 	site 08 9371 4660 		woodlandsam@regis.com.au	accountspayable@regis.com.au	vbhamadevan@regis.com.au																																																																			A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11817
Regis Aged Care, Weston		c.282	N	118-120 Monash Ave				NEDLANDS	WA	6009		0893805211				westonam@regis.com.au																																																																					A		15					0	2	0	14	0	0	GST	0		0	S	0	EFTPOS		Regis Aged Care, Weston													GST	N		P	11819
Beeliar Diagnostic Imaging		c.289	N	Yangebup				YANGEBUP	WA	6164						reception@beeliardiagnosticimaging.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0	EFTPOS		Beelier Diagnostic Imaging					67628027092								GST	N		A	11820
Greenmount Resources Pty Ltd		c.283	N	Level 1, 28 Ord Street				West Perth	WA	6005						accounts@capmet.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11824
Avoca Mining		c.284	N													accounts@karoraresources.com.au																																																																					A							0	2	0	30	0	0	GST	0		0	S	0	EFTPOS		Avoca Mining													GST	N		A	11825
Capital Radiology - Victoria		c.288	N													ap@capitalradiology.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11827
ZZ Department of Communities 		zz	N	52 The Crescent Cale house Level 1	In Astute is client c.286 (AJ)			Midland																																																																																				0	2	0	30	0	0	GST	0		0	S	0																GST	N		P	11828
Woodside Energy Limited		c.287	N													petpaymentservices@woodside.com																																																																					A							0	4	0	21	0	0	GST	0		0	S	0																GST	N		A	11829
WACHS - Wyalkatchem		*None	N	9 Honour Street				Wyalkatchem	WA	6485						wyalkatchem-koo.district@health.wa.gov.au;Ros.Hamlet@health.wa.gov.au;Sharon.Lewis@health.wa.gov.au																																																																				 WACHS.AccountsPayable@health.wa.gov.au  1800 708 623 tania in charge of AP for Goldfields... really helpful If need send above email with ones to follow up when no response from line... if you cc on emails to line then they just delete 	V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11830
City of Armadale		c.276	N	Central Admin 7 Orchard Avenue	mdilello@armadale.wa.gov.au			ARMADALE	WA	6112		0893945170				accounts@armadale.wa.gov.au																																																																					A		30 days nett					0	2	0	30	0	0	GST	0		0	S	0																GST	N		A	11831
City of Rockingham		c.285	N									9528 0333				accounts.payable@rockingham.wa.gov.au																																																																					A		30 days nett					0	2	0	30	0	0	GST	0		0	S	0																GST	N		A	11832
I-Med Radiology Network		c.290	N	5 Frederick St				LAUNCESTON	TAS	7250						brett@choiceone.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11833
Fresenius Kidney Care - Midland Dialysis Clinic		*None	N	GP Superclinic @ Midland- Level 1/6 Centennial Place	natalie.forde@fmc-asia.com			MIDLAND	WA 	6056						gemma.valdez@fmc-asia.com	regional manager Dec22 below		0420 961 307 																																																																		V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11834
Infocus Radiology		c.293	N	Jodie Ng	0414579294	jodie.n@infocusradiology.com.au										hubdoc.accounts.xfkud9ni@app.hubdoc.com																																																																					A							0	2	0	30	0	0	GST	0		0	S	0	EFTPOS		Infocus Radiology													GST	N		P	11835
BHP - Nickel West - Kwinana Refinery		c.291	N													christopher.venkatas@bhp.com																																																																					A							0	2	0	60	0	0	GST	0		0	S	0																GST	N		A	11836
Department of Mines, Industry Regulation & Safety		c.295	N													bianca.koehler@commerce.wa.gov.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11840
North Metro Health Servic		c.294	N													Richard.Campbell@health.wa.gov.au																																																																					A							0	2	0	30	0	0	GST	0		0	S	0																GST	N		A	11841
Department of Jobs, Tourism, Science & Innovation		c.296	N													ap@jtsi.wa.gov.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11842
Attadale Rehab Hospital		*None	N													accountspayable.vim@ramsayhealth.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11844
Dr Ron Manasseh		c.298	N													practicemanager@drmanasseh.com.au																																																																					A							0	2	0	7	0	0	GST	0		0	S	0																GST	N		A	11845
Murdoch Ophthalmology Eye Specialist		c.299	N													skingston@murdochOphthalmology.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11848
City of Belmont		c.301	N									94777222				accounts@belmont.wa.gov.au																																																																					A		30 days EOM					0	4	0	30	0	0	GST	0		0	S	0																GST	N		A	11849
Fresenius Kidney Care - Rockingham Dialysis Unit 		*None	N													accounts.payableAU@fmc-asia.com																																																																					V							0	2	0	30	0	0	GST	0		0	S	0																GST	N		P	11850
St John of God Health Care - Subiaco Clinic		c.297	N	Kadri.Prants@sjog.org.au								0861160000				group.accountspayable@sjog.org.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11851
Central Queensland Radiology		c.302	N	Was Imaging Queensland								0754303900				iq-accounts@idxgroup.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0	EFTPOS		Imaging Queensland													GST	N		A	11854
Women's & Breast Imaging		c.303	N													conniel@wbi.net.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11855
North Metropolitan Health Services		c.304	N													Richard.Campbell@health.wa.gov.au																																																																												0	2	0	30	0	0	GST	0		0	S	0																GST	N		A	11856
Craigie Day Surgery		c.306	N													accountspayable@adorafertility.com.au	accountspayable@adorafertility.com.au																																																																				A							0	2	0	14	0	0	GST	0		0	S	0								97639116500								GST	N		P	11860
Reliance Finance		c.310	N									92717688				jzmasel@gmail.com																																																																					A		15 days EOM					0	2	0	14	0	0	GST	0		0	S	0	EFTPOS		Reliance Finance							4-1000						GST	N		P	11863
Quaker Oats Australia		c.309	N									(08) 9454 8166				quaker.ap@pepsico.com																																																																					A							0	2	0	60	0	0	GST	0		0	S	0	EFTPOS		Quaker Oats Australia					73065540865								GST	N		P	11865
Shire of Serpentine Jarrahdale		c.307	N									0895261111				creditors@sjshire.wa.gov.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								98924720841								GST	N		P	11866
City of Vincent		c.308	N	engineering@vincent.wa.gov.au	depotadmin@vincent.wa.gov.au	Select 0						0892736000				depot.administration@vincent.wa.gov.au	cc accounts@vincent.wa.gov.au																																																																			Pay invoices fortnightly.  All Future invoice to be sent to one email address only: Accounts@vincent.wa.gov.au  Please remove any other email address for invoices.   All future statements to:  depot.administration@vincent.wa.gov.au CC: accounts@vi	A		30 days nett					0	2	0	30	0	0	GST	0		0	S	0								62191132542								GST	N		P	11868
SKG Radiology		c.312	N																																																																																		A							0	2	0	14	0	0	GST	0		0	S	0	EFTPOS		SKG Radiology					32097093448								GST	N		P	11870
Carnarvon Hospital		c.311	N									0899410555				Andreja.Mladinov@health.wa.gov.au																																																																												0	2	0	14	0	0	GST	0		0	S	0								13993250709								GST	N		P	11875
Austal Ships		c.313	N									(08) 9410 1111				accounts@austal.com																																																																					A							0	2	0	30	0	0	GST	0		0	S	0																GST	N		P	11877
WA Country Health Service		c.314	N	PMB 12								08 9174 1482 				cleo.mkosi-ndovu@health.wa.gov.au		Cleo Mkosi-Ndouv																																																																		WACHS.AccountsPayable@health.wa.gov.au  1800 708 623  tania in charge of AP for Goldfields... really helpful  If need send above email with ones to follow up when no response from line... if you cc on correspondence to line managers they just delete	A						WA Country	0	2	0	30	0	0	GST	0		0	S	0	EFTPOS		WA Country Health Service													GST	N		P	11878
BGC Transport		c.316	N									0894422333				pwm@bgc.com.au																																																																					A							0	2	0	30	0	0	GST	0		0	S	0	EFTPOS		BGC Transport													GST	N		P	11881
I-Med Radiology Network		c.317	N													AP@i-med.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								31169109291								GST	N		P	11882
The X-Ray Group Pty Ltd		c.318	N	201 Borella Road				ALBURY	NSW	2640																																																																																		0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11883
BHP Petroleum Pty Ltd		c.330	N	was c.315																																																																																	A							0	2	0	30	0	0	GST	0		0	S	0																GST	N		P	11885
Keperra Diagnostic Imaging		c.320	N									0733510108				kaite@toowoombadi.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11886
Alpenglow Australia Pty Ltd		c.319	N																																																																																		A							0	2	0	30	0	0	GST	0		0	S	0																GST	N		P	11887
Micheal Rynbout		*None	N	26 Sappleton Retreat				Merriwa	WA	6030		0448 551 373				michealrynbout1981@outlook.com																																																																				Micheal was paid wages of $894.00. His time sheet was signed off by the City of Canning. So it was processed. Later the City of Canning found out that he did not work. he was home with COVID and pre entered his timesheet.  Week End 25/12/22								0	2	0	14	0	0	GST	0		0	S	0	EFTPOS	Will offer Michael a payment plan. In an effort to recoup funds. 	Micheal Rynbout													GST	N		P	11888
Metalcorp Ltd		c.321	N									0892081000				peter.webster2@orrcon.com.au																																																																												0	2	0	60	0	0	GST	0		0	S	0								88096380068								GST	N		P	11891
Hyatt Partners		c.325	N									0894743477																																																																									A							0	2	0	14	0	0	GST	0		0	S	0	EFTPOS		Hyatt Partners					61948859468								GST	N		P	11892
FCT Surface Cleaning		c.326	N									0892043333				admin@fctcleaning.com																																																																					A							0	2	0	14	0	0	GST	0		0	S	0	EFTPOS		FCT Surface Cleaning					75120459225								GST	N		P	11893
PaveWA		c.329	N	401 Scarborough Beach Road								0894488183				admin@pavewa.com.au	michaelw@pavewa.com.au																																																																				A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11894
City of Kalamunda		c.327	N									0892579856				Accounts@kalamunda.wa.gov.au																																																																					A							0	2	0	30	0	0	GST	0		0	S	0																GST	N		A	11895
WA Country Health Service Goldfields		c.328	N	WACHS.AccountsPayable@health.wa.gov.au												Andrew.Smith2@health.wa.gov.au																																																																				WACHS.AccountsPayable@health.wa.gov.au  1800 708 623  tania in charge of AP for Goldfields... really helpful  If need send above email with ones to follow up when no response from line... if you cc on correspondence to line managers they just delete	A		15					0	2	0	30	0	0	GST	0		0	S	0																GST	N		P	11896
Perron Institute for Neurological and Translationa		c.331	N													accounts@perron.uwa.edu.au																																																																					A							0	2	0	30	0	0	GST	0		0	S	0																GST	N		P	11897
Ross's Discount Home Centre		c.332	N	liam@alpinekb.com.au	Liam - 							93782233				simon@discount.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								65874186779								GST	N		P	11901
Department of Communities - Talia Van Battenburg		*None	N													brydee.north@communities.wa.gov.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11902
Aeris Resources		c.333	N									0890804292				jaguarinvoices@aerisresources.com.au																																																																				accounts based in brisbane 	A							0	4	0	45	0	0	GST	0		0	S	0																GST	N		P	11903
Delta Safety Group		c.334	N	+61 (0)400 302 145 (Mike)												mike@deltasafetygroup.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11904
Red 5 Limited		c.336	N													accountspayable@red5ltd.com																																																																				They are on 30 days after end of the month terms.  	A		30 days EOM					0	4	0	30	0	0	GST	0		0	S	0								73068647610								GST	N		P	11906
WATER TREATMENT SERVICES (AUST) PTY. LTD.		c.339	N													chloec@watertreat.com.au																																																																					A							0	2	0	30	0	0	GST	0		0	S	0																GST	N		P	11907
Cyprium Metals Ltd		c.338	Y									63741550																																																																									A							0	2	0	14	0	0	GST	0		0	S	0	EFTPOS		Cyprium Metals Ltd													GST	N		P	11908
Piper Preston Pty Ltd		c.340	N									92209304				accounts@so4.com.au																																																																					A							0	4	0	30	0	0	GST	0		0	S	0																GST	N		P	11909
PACT Group		c.337	N	Tonia DePinto	ISO Tank Depot	Pact Group	3 Madrid Place Maddington WA 6109					1300065167				vendor.inquiry@pactgroup.com																																																																				Greg.Vigus@pactgroup.com  vendor.inquiry@pactgroup.com	A		30 days nett		21526			0	2	0	30	0	0	GST	0		0	S	0								55145989644								GST	N		P	11911
Capricorn Metals Ltd		c.335	N									92124600				accounts@capmet.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11912
Gold Coast Radiology		c.342	N									0755142555				AlisonK@gcradiology.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								40139340131								GST	N		P	11913
Fresenius Kidney Care Spearwood		c.341	N									0894945500																																																																								gina.smith@fmc-asia.com - line manager	A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11915
Radius Imaging		c.343	N									0352243000				Bookkeeping@radiusimaging.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11916
Thrive Medical		c.344	N									0880879383																																																																									A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11917
SETS Enterprise Pty Ltd		c.349	N																																																																																									0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11918
Alto Imaging		c.348	N									0249297222				accounts@altoimaging																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								80352001549								GST	N		P	11919
Duratec Australia		c.345	N	108 Motivation Drive, Wangara, WA 6065 								0862066900				Accounts@duratec.com.au																																																																				Ellen in accounts. 	A		30 days EOM		30 days EOM			0	4	0	30	0	0	GST	0		0	S	0	EFTPOS		Duratec Australia					94141614075								GST	N		P	11921
Fresenius Kidney Care Stirling		c.346	N									0894406333				jane.lush@fmc-asia.com																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								80067557877								GST	N		P	11922
Medic at Work Pty Ltd		*None	N									0409055436				rahul.indurkhya@medicatwork.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0								67619632263								GST	N		P	11923
Superscan Radiology & Nuclear Medicine		c.353	N									0296095115				superscan@gmail.com																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								65129213234								GST	N		P	11924
PSM Upstream		c.352	N									0434902008				accounts@psmsubsea.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								47610535478								GST	N		P	11925
DJ Lawrence Electrical Contractors		c.354	N									0401282326				admin@djlelect.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								29009449361								GST	N		P	11926
Helping Solutions		*None	N	c.351								0861185900 - PRESS 3				jamie@xanadugroup.com.au;nicholas@xanadugroup.com.au																																																																												0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11927
My Place WA Limited		c.355	N									63802927																																																																									A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11928
West Coast Endoscopy Centre		c.356	N									93014437				doctorsunilk89@gmail.com																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11929
Northern Neurological & Neurodiagnostic Centre		c.357	N									0864042977				joondalup@panegyres.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								30085019941								GST	N		P	11933
Carco		c.358	N	mhoney@midlandmitsubishi.com.au								0401134256				Michael.Honey@midlandmitsubishi.com.au																																																																					A							0	2	0	7	0	0	GST	0		0	S	0																GST	N		P	11937
Materials Technology Centre		c.359	N									92411600				ap@mtcentre.com.au																																																																					A							0	2	0	30	0	0	GST	0		0	S	0								62005736005		4-1101						GST	N		P	11938
Eamon Guilfoile		*None	N													eamonleader@gmail.com																																																																					V							0	2	0	14	0	0	GST	0		0	S	0										4-1100						GST	N		A	11939
Muntulgura Guruma Pty Ltd		c.364	N									08 9322 6683				accounts@mgjv.com.au																																																																					A							0	2	0	30	0	0	GST	0		0	S	0	EFTPOS		Muntulgura Guruma Pty Ltd					27169850882								GST	N		P	11940
Consolidated Minerals Pty Ltd		c.363	N	aaron.kelly@consminerals.com.au	leon.he@consminerals.com.au							0894607000				accounts@consminerals.com.au																																																																					A							0	4	0	45	0	0	GST	0		0	S	0								85000727926								GST	N		P	11941
AES Group		c.361	N									1300237476				accounts.payable@aesgroup.net.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								91604225765								GST	N		P	11942
Lochness Landscaping Services		c.362	N									95929993				admin@lochness.com.au																																																																					A							0	2	0	30	0	0	GST	0		0	S	0								69516567693								GST	N		P	11943
Australian Garnet		c.360	N	Andrea in accounts. 	accounts@australiangarnet.com.au							0894429700	9443 2928   			Sheridan.Carr@australiangarnet.com.au																																																																					A							0	2	0	30	0	0	GST	0		0	S	0								22646741157								GST	N		P	11944
WACHS - Kununoppin		*None	N	WACHS.AccountsPayable@health.wa.gov.au 												Nerida.woodfield@health.wa.gov.au																																																																												0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11945
Dr Mark Lee Plastic Surgeon		c.365	N	Suites 21 & 22 3 Wexford Street								0893823340				reception@mark-lee.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								40119115618								GST	N		P	11948
WACHS - Narembeen		*None	N	WACHS.AccountsPayable@health.wa.gov.au 												Elaine.Mitchell@health.wa.gov.au																																																																					V						WA Country	0	2	0	28	0	0	GST	0		0	S	0	EFTPOS		WACHS - Narembeen													GST	N		A	11949
Environmental Industries		c.366	N									92566500				accounts@eiwa.com.au																																																																					A							0	4	0	30	0	0	GST	0		0	S	0																GST	N		P	11950
Construction Training Fund		c.368	N									0892440100																																																																									A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11951
City of Kwinana		c.367	N									94390200				payable@kwinana.wa.gov.au																																																																					A		30 days nett					0	2	0	30	0	0	GST	0		0	S	0								13890277321								GST	N		P	11952
WACHS - Quairading Hospital		*None	N	Diana.Ellison@health.wa.gov.au	WACHS.AccountsPayable@health.wa.gov.au 							08 9645 2222				Quairading.healthservice@health.wa.gov.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11954
Epworth Medical Imaging		c.369	N									0392978000				accountspayable@emi.net.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11957
ForHealth -Rockingham-Medical Centre		*None	N	rockingham@forhealth.com.au								95571111				Themi.Argyrou@forhealth.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0								26855078645								GST	N		P	11958
Helping Solutions - Head Office		c.351	N									0861185900				accounts@helpingsolutions.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11959
ForHealth - Morley -Medical Centre		*None	N	themi.argyrou@forhealth.com.au								61885555				morley@forhealth.com.au																																																																				Speak to2IC	V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11960
NKH Resources		c.370	N	T/A Knight Group								0893678133				alexis.catelli@knightgroup.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11962
Fresh Start Clinic		c.373	N									0993811333				susan.vannoort@freshstart.org.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0								84106876019								GST	N		P	11966
Lancelin Sands		c.371	N													admin@lancelinsands.com																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								71058457417								GST	N		P	11967
Jennifer & Ian Rhind		*None	N													ilrhind@yahoo.com.hk																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11968
Flinders Medical Centre		c.372	N	T/A SA Medical Imaging	Flinders Drive			BEDFORD PARK	SA	5042		0882045511				APHealthInvoices@sharedservices.sa.gov.au																																																																				Vendor ID for ChoiceOne 175199.	A							0	2	0	14	0	0	GST	0		0	S	0								96269526412								GST	N		A	11969
Dylan Harman		*None	N	TrusteesAccountsPayable@australianunity.com.au								1800636377	0466031808			pmaj@australianunity.com.au																																																																				kathycollins@bennuinternational.com.au  NDSP pays for the invoices.   1/3/2024 NDIS no longer paying for invoices. Patricia Maj from Australian Unity is managing his trust. 	V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11970
WACHS - Dalwallinu		*None	N									96610200				Jeanette.Syme@health.wa.gov.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11971
City of Joondalup		c.375	N	Administration Centre PO Box 21 (Boas Avenue)				JOONDALUP	WA	6949		94004030				payable@joondalup.wa.gov.au																																																																					A							0	2	0	30	0	0	GST	0		0	S	0	EFTPOS		City of Joondalup					64245472416								GST	N		A	11973
Helping Community Solutions 		*None	N	hr@xanadugroup.com.au								6118 5900	0419 826 292 (samuel)			samuel@helpingcommunitysolutions.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11974
Sim Con Offices		c.374	N									0893672800				june@pcjs.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11976
Abra Mining		c.377	N									0861833200				invoices@abramining.com.au																																																																					A				21456			0	4	0	30	0	0	GST	0		0	S	0	EFTPOS		Abra Mining													GST	N		P	11978
Bella Build and Design		c.376	N									9277 4109				accountsbbdwa@bbd.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								20648169626								GST	N		P	11979
JD Accounting		c.378	N									0892465230																																																																									A							0	2	0	14	0	0	GST	0		0	S	0								68660791677								GST	N		P	11980
