Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Invoice No.,Date,Customer PO,Ship Via,Delivery Status,Item Number,Quantity,Description,Price,Discount,Total,Job,Comment,Journal Memo,Salesperson Last Name,Salesperson First Name,Shipping Date,Referral Source,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Sale Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Amount Paid,Payment Method,Payment Notes,Name on Card,Card Number,Authorisation Code,BSB,Account Number,Drawer/Account Name,Cheque Number,Category,Location ID,Card ID,Record ID
Australian Terminal Operations Management Pty Ltd,,Australian Terminal Operations Management Pty Ltd,1 Mason Road,Kwinana Beach  WA  6167,Australia,,10836,28/08/2024,PO 0007456,,P,OHS Employee HOURLY,98.25,Aly Vinciguerra,$300.00 ,0%,"$29,475.00 ",ATO001,,Sale; Australian Terminal Operations Management Pty Ltd,,,,,GST,"$2,947.50 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$33,481.25 ",,,,,,,,,,Safety,,ATO 000,2176
Australian Terminal Operations Management Pty Ltd,,Australian Terminal Operations Management Pty Ltd,1 Mason Road,Kwinana Beach  WA  6167,Australia,,10836,28/08/2024,PO 0007456,,P,Kilometres OHS,770,KM travelled to and from ATOM work site: 110KM each day on\r\n-30 Jul 24\r\n-01 Aug 24\r\n-02 Aug 24\r\n-03 Aug 24\r\n-06 Aug 24\r\n-09 Aug 24\r\n-13 Aug 24,$1.25 ,0%,$962.50 ,ATO001,,Sale; Australian Terminal Operations Management Pty Ltd,,,,,GST,$96.25 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$33,481.25 ",,,,,,,,,,Safety,,ATO 000,2176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Values Australia,,Green Values Australia,PO Box 4023,Woodlands  WA,Australia,,10837,29/08/2024,,,P,OHS Consultant HOURLY,102.5,24-Jul,$70.00 ,0%,"$7,175.00 ",GRV001,,Sale; Green Values Australia,,,,,GST,$717.50 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$7,892.50 ",,,,,,,,,,Safety,,GRV000,2173
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monadelphous Engineering Associates Pty Ltd,,Monadelphous Engineering Associates Pty Ltd,Locked Bag 450,Victoria Park  WA  6979,Australia,,10838,31/08/2024,PO 1595828,,P,OHS Employee DAY,25,Technical Writing,"$1,350.00 ",0%,"$33,750.00 ",MON009,,Sale; Monadelphous Engineering Associates Pty Ltd,,,,,GST,"$3,375.00 ",$0.00 ,GST,$0.00 ,I,,,4,0,31,0,0,"$37,125.00 ",,,,,,,,,,Safety,,MON 000,2169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP (Hamam) Pty Ltd T/A Blue HQ,,CP (Hamam) Pty Ltd T/A Blue HQ,38 Mews Road,Fremantle  WA  6160,Australia,,10839,31/08/2024,,,P,ENV Employee HOURLY,4,Project Management,$250.00 ,0%,"$1,000.00 ",AMB003,,Sale; CP (Hamam) Pty Ltd T/A Blue HQ,,,,,GST,$100.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$16,916.90 ",,,,,,,,,,Environment,,AMB001,2125
CP (Hamam) Pty Ltd T/A Blue HQ,,CP (Hamam) Pty Ltd T/A Blue HQ,38 Mews Road,Fremantle  WA  6160,Australia,,10839,31/08/2024,,,P,ENV Employee HOURLY,8,Collect Sediment Samples ,$250.00 ,0%,"$2,000.00 ",AMB003,,Sale; CP (Hamam) Pty Ltd T/A Blue HQ,,,,,GST,$200.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$16,916.90 ",,,,,,,,,,Environment,,AMB001,2125
CP (Hamam) Pty Ltd T/A Blue HQ,,CP (Hamam) Pty Ltd T/A Blue HQ,38 Mews Road,Fremantle  WA  6160,Australia,,10839,31/08/2024,,,P,ENV Employee HOURLY,8,Analysis of Laboratory Results,$250.00 ,0%,"$2,000.00 ",AMB003,,Sale; CP (Hamam) Pty Ltd T/A Blue HQ,,,,,GST,$200.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$16,916.90 ",,,,,,,,,,Environment,,AMB001,2125
CP (Hamam) Pty Ltd T/A Blue HQ,,CP (Hamam) Pty Ltd T/A Blue HQ,38 Mews Road,Fremantle  WA  6160,Australia,,10839,31/08/2024,,,P,ENV Employee HOURLY,16,Development of Draft Report,$250.00 ,0%,"$4,000.00 ",AMB003,,Sale; CP (Hamam) Pty Ltd T/A Blue HQ,,,,,GST,$400.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$16,916.90 ",,,,,,,,,,Environment,,AMB001,2125
CP (Hamam) Pty Ltd T/A Blue HQ,,CP (Hamam) Pty Ltd T/A Blue HQ,38 Mews Road,Fremantle  WA  6160,Australia,,10839,31/08/2024,,,P,ENV Employee HOURLY,4,Client Feedback and development of Final Report,$250.00 ,0%,"$1,000.00 ",AMB003,,Sale; CP (Hamam) Pty Ltd T/A Blue HQ,,,,,GST,$100.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$16,916.90 ",,,,,,,,,,Environment,,AMB001,2125
CP (Hamam) Pty Ltd T/A Blue HQ,,CP (Hamam) Pty Ltd T/A Blue HQ,38 Mews Road,Fremantle  WA  6160,Australia,,10839,31/08/2024,,,P,Reimbursement ENV,1,Equipment hire,$55.00 ,0%,$55.00 ,AMB003,,Sale; CP (Hamam) Pty Ltd T/A Blue HQ,,,,,GST,$5.50 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$16,916.90 ",,,,,,,,,,Environment,,AMB001,2125
CP (Hamam) Pty Ltd T/A Blue HQ,,CP (Hamam) Pty Ltd T/A Blue HQ,38 Mews Road,Fremantle  WA  6160,Australia,,10839,31/08/2024,,,P,Reimbursement ENV,1,Laboratory Analysis of Sediment Samples\r\n10 samples,"$5,324.00 ",0%,"$5,324.00 ",AMB003,,Sale; CP (Hamam) Pty Ltd T/A Blue HQ,,,,,GST,$532.40 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$16,916.90 ",,,,,,,,,,Environment,,AMB001,2125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satterley Property Group Pty Ltd,,Satterley Property Group Pty Ltd,PO Box 1346,West Perth  WA  6872,Australia,,10840,31/08/2024,PO 51165,,P,OHS Employee HOURLY,84.5,WHS Coordination / Admin Support,$77.50 ,0%,"$6,548.75 ",SPG004,,Sale; Satterley Property Group Pty Ltd,,,,,GST,$654.88 ,$0.00 ,GST,$0.00 ,I,,,4,0,45,0,0,"$7,203.63 ",EFT,,,,,,,,,Safety,,SPG000,1962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lester Group,,Lester Group,Level 2,47 Stirling Highway,Nedlands  WA  6009,,10841,31/08/2024,,,P,OHS Employee HOURLY,13,Principal Advisor support,$260.00 ,0%,"$3,380.00 ",LGL003,,Sale; Lester Group,,,,,GST,$338.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$7,799.00 ",,,,,,,,,,Safety,,LEG000,2151
Lester Group,,Lester Group,Level 2,47 Stirling Highway,Nedlands  WA  6009,,10841,31/08/2024,,,P,OHS Consultant HOURLY,53,Advisor support,$70.00 ,0%,"$3,710.00 ",LGL003,,Sale; Lester Group,,,,,GST,$371.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$7,799.00 ",,,,,,,,,,Safety,,LEG000,2151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10842,31/08/2024,,,P,ENV Employee HOURLY,14,Biosentinel Oyster Monitoring: Retrival Field preparation task,$135.00 ,0%,"$1,890.00 ",TOL015,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$189.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$4,191.00 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10842,31/08/2024,,,P,ENV Employee HOURLY,8,Biosentinel Oyster Monitoring: Field Close-out tasks,$135.00 ,0%,"$1,080.00 ",TOL015,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$108.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$4,191.00 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10842,31/08/2024,,,P,ENV Employee HOURLY,4,Water Quality Monitoring: Trip 2 Field preparation task,$135.00 ,0%,$540.00 ,TOL015,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$54.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$4,191.00 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10842,31/08/2024,,,P,Reimbursement ENV,1,Sediment Quality Monitoring: Equipment hire,$200.00 ,0%,$200.00 ,TOL015,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$20.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$4,191.00 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10842,31/08/2024,,,P,Reimbursement ENV,1,Water Quality Monitoring: Trip 1 Field Consumables,$100.00 ,0%,$100.00 ,TOL015,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$10.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$4,191.00 ",EFT,,,,,,,,,Environment,,TOL001,1820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNally Mining & Resources,,McNally Mining & Resources,51 Alacrity Place,Henderson  WA  6166,Australia,,10847,6/9/2024,,,P,OHS Employee HOURLY,176.5,Onsite HSE support,$115.00 ,0%,"$20,297.50 ",MCG007,,Sale; McNally Mining & Resources,,,,,GST,"$2,029.75 ",$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$23,285.35 ",,,,,,,,,,Safety,,MCG001,2046
McNally Mining & Resources,,McNally Mining & Resources,51 Alacrity Place,Henderson  WA  6166,Australia,,10847,6/9/2024,,,P,Domestic Travel Reimb OHS,1,Reimbursable expenses at cost\r\nMedical assessments,$871.00 ,0%,$871.00 ,MCG007,,Sale; McNally Mining & Resources,,,,,GST,$87.10 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$23,285.35 ",,,,,,,,,,Safety,,MCG001,2046
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10848,9/9/2024,OP216555-06000,,P,OHS Consultant HOURLY,5,Travel to and from site,$115.00 ,0%,$575.00 ,DUR010,,Sale; Duratec Limited,,,,,GST,$57.50 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$7,526.75 ",,,,,,,,,,Safety,,DUR000,2146
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10848,9/9/2024,OP216555-06000,,P,OHS Consultant HOURLY,54.5,HSE Advisor Support,$115.00 ,0%,"$6,267.50 ",DUR010,,Sale; Duratec Limited,,,,,GST,$626.75 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$7,526.75 ",,,,,,,,,,Safety,,DUR000,2146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10849,9/9/2024,OP216749-06000,,P,OHS Consultant HOURLY,8.5,Travel to and from site,$115.00 ,0%,$977.50 ,DUR013,,Sale; Duratec Limited,,,,,GST,$97.75 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$5,249.75 ",,,,,,,,,,Safety,,DUR000,2146
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10849,9/9/2024,OP216749-06000,,P,OHS Consultant HOURLY,33,HSE Advisor Support,$115.00 ,0%,"$3,795.00 ",DUR013,,Sale; Duratec Limited,,,,,GST,$379.50 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$5,249.75 ",,,,,,,,,,Safety,,DUR000,2146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10850,13/09/2024,OP217869-06000,,P,OHS Employee HOURLY,5,Travel to and from site,$115.00 ,0%,$575.00 ,DUR012,,Sale; Duratec Limited,,,,,GST,$57.50 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$8,222.50 ",,,,,,,,,,Safety,,DUR000,2146
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10850,13/09/2024,OP217869-06000,,P,OHS Employee HOURLY,60,HSE Advisor Support,$115.00 ,0%,"$6,900.00 ",DUR012,,Sale; Duratec Limited,,,,,GST,$690.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$8,222.50 ",,,,,,,,,,Safety,,DUR000,2146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10851,16/09/2024,OP217394-06000,,P,OHS Consultant HOURLY,5,Travel to and from site,$115.00 ,0%,$575.00 ,DUR013,,Sale; Duratec Limited,,,,,GST,$57.50 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$11,764.50 ",,,,,,,,,,Safety,,DUR000,2146
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10851,16/09/2024,OP217394-06000,,P,OHS Consultant HOURLY,88,HSE Advisor Support,$115.00 ,0%,"$10,120.00 ",DUR013,,Sale; Duratec Limited,,,,,GST,"$1,012.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$11,764.50 ",,,,,,,,,,Safety,,DUR000,2146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Genus Infrastructure Pty Ltd,,Genus Infrastructure Pty Ltd,Level 1 ,63-69 Abernethy Road,Belmont  WA  6104,,10852,16/09/2024,PO 80062634,,P,OHS Employee HOURLY,89,HSE Advisor - Shawn Mann,$100.00 ,0%,"$8,900.00 ",GEN007,,Sale; Genus Infrastructure Pty Ltd,,,,,GST,$890.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$9,790.00 ",,,,,,,,,,Safety,,GEN000,2065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monadelphous Engineering Associates Pty Ltd,,Monadelphous Engineering Associates Pty Ltd,Locked Bag 450,Victoria Park  WA  6979,Australia,,10853,20/09/2024,PO 1595828,,P,OHS Employee DAY,3,Technical Writing,"$1,350.00 ",0%,"$4,050.00 ",MON009,,Sale; Monadelphous Engineering Associates Pty Ltd,,,,,GST,$405.00 ,$0.00 ,GST,$0.00 ,I,,,4,0,31,0,0,"$4,455.00 ",,,,,,,,,,Safety,,MON 000,2169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Values Australia,,Green Values Australia,PO Box 4023,Woodlands  WA,Australia,,10854,20/09/2024,,,P,OHS Consultant HOURLY,114,24-Aug,$70.00 ,0%,"$7,980.00 ",GRV001,,Sale; Green Values Australia,,,,,GST,$798.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$8,778.00 ",,,,,,,,,,Safety,,GRV000,2173
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10856,26/09/2024,OP218301-06000,,P,OHS Consultant HOURLY,2.5,Travel to and from site,$115.00 ,0%,$287.50 ,DUR014,,Sale; Duratec Limited,,,,,GST,$28.75 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$8,412.25 ",,,,,,,,,,Safety,,DUR000,2146
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10856,26/09/2024,OP218301-06000,,P,OHS Consultant HOURLY,64,HSE Advisor Support,$115.00 ,0%,"$7,360.00 ",DUR014,,Sale; Duratec Limited,,,,,GST,$736.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$8,412.25 ",,,,,,,,,,Safety,,DUR000,2146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10857,26/09/2024,OP218230-06000,,P,OHS Employee HOURLY,5,Travel to and from site,$115.00 ,0%,$575.00 ,DUR013,,Sale; Duratec Limited,,,,,GST,$57.50 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$10,626.00 ",,,,,,,,,,Safety,,DUR000,2146
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10857,26/09/2024,OP218230-06000,,P,OHS Employee HOURLY,79,HSE Advisor Support,$115.00 ,0%,"$9,085.00 ",DUR013,,Sale; Duratec Limited,,,,,GST,$908.50 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$10,626.00 ",,,,,,,,,,Safety,,DUR000,2146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Genus Infrastructure Pty Ltd,,Genus Infrastructure Pty Ltd,Level 1 ,63-69 Abernethy Road,Belmont  WA  6104,,10858,26/09/2024,PO 80059669,,P,OHS Employee HOURLY,82.5,HSE Advisor - Shawn Mann,$100.00 ,0%,"$8,250.00 ",GEN008,,Sale; Genus Infrastructure Pty Ltd,,,,,GST,$825.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$9,075.00 ",,,,,,,,,,Safety,,GEN000,2065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Terminal Operations Management Pty Ltd,,Australian Terminal Operations Management Pty Ltd,1 Mason Road,Kwinana Beach  WA  6167,Australia,,10859,26/09/2024,PO 0007451,,P,OHS Employee HOURLY,138.25,Aly Vinciguerra,$300.00 ,0%,"$41,475.00 ",ATO002,,Sale; Australian Terminal Operations Management Pty Ltd,,,,,GST,"$4,147.50 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$46,832.50 ",,,,,,,,,,Safety,,ATO 000,2176
Australian Terminal Operations Management Pty Ltd,,Australian Terminal Operations Management Pty Ltd,1 Mason Road,Kwinana Beach  WA  6167,Australia,,10859,26/09/2024,PO 0007451,,P,Kilometres OHS,880,KM travelled to and from ATOM work site:\r\n110 KM each day on\r\n-16 Aug 24\r\n-19 Aug 24\r\n-23 Aug 24\r\n-27 Aug 24\r\n-30 Aug 24\r\n-09 Sept 24\r\n-10 Sept 24\r\n-20 Sept 24,$1.25 ,0%,"$1,100.00 ",ATO002,,Sale; Australian Terminal Operations Management Pty Ltd,,,,,GST,$110.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$46,832.50 ",,,,,,,,,,Safety,,ATO 000,2176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHP Iron Ore Pty Ltd,,BHP Iron Ore Pty Ltd,225 St. Georges Terrace,Perth  WA  6000,Australia,,10860,27/09/2024,PO 4516724224,,P,OHS Consultant DAY,18,ISO9001 Internal Audit : Phase 1,"$2,250.00 ",0%,"$40,500.00 ",BHP092,,Sale; BHP Iron Ore Pty Ltd,,,,,GST,"$4,050.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$44,550.00 ",,,,,,,,,,Safety,,BHP000,546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHP Iron Ore Pty Ltd,,BHP Iron Ore Pty Ltd,225 St. Georges Terrace,Perth  WA  6000,Australia,,10861,30/09/2024,PO 4516899357,,P,OHS Employee DAY,22,"Project preparation, Corporate Audit and Forward-Looking actions","$2,600.00 ",0%,"$57,200.00 ",BHP094,,Sale; BHP Iron Ore Pty Ltd,,,,,GST,"$5,720.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$62,920.00 ",,,,,,,,,,Safety,,BHP000,546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10862,2/10/2024,OP219310-06000,,P,OHS Consultant HOURLY,6,Travel to and from site,$115.00 ,0%,$690.00 ,DUR012,,Sale; Duratec Limited,,,,,GST,$69.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$11,891.00 ",,,,,,,,,,Safety,,DUR000,2146
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10862,2/10/2024,OP219310-06000,,P,OHS Consultant HOURLY,88,HSE Advisor Support,$115.00 ,0%,"$10,120.00 ",DUR012,,Sale; Duratec Limited,,,,,GST,"$1,012.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$11,891.00 ",,,,,,,,,,Safety,,DUR000,2146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lester Group,,Lester Group,Level 2,47 Stirling Highway,Nedlands  WA  6009,,10863,30/09/2024,,,P,OHS Employee HOURLY,14.25,Principal Advisor support,$260.00 ,0%,"$3,705.00 ",LGL003,,Sale; Lester Group,,,,,GST,$370.50 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$8,772.50 ",,,,,,,,,,Safety,,LEG000,2151
Lester Group,,Lester Group,Level 2,47 Stirling Highway,Nedlands  WA  6009,,10863,30/09/2024,,,P,OHS Consultant HOURLY,61,Advisor Support,$70.00 ,0%,"$4,270.00 ",LGL003,,Sale; Lester Group,,,,,GST,$427.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$8,772.50 ",,,,,,,,,,Safety,,LEG000,2151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satterley Property Group Pty Ltd,,Satterley Property Group Pty Ltd,PO Box 1346,West Perth  WA  6872,Australia,,10864,30/09/2024,PO 51165,,P,OHS Employee HOURLY,80,WHS Coordination / Admin Support,$77.50 ,0%,"$6,200.00 ",SPG004,,Sale; Satterley Property Group Pty Ltd,,,,,GST,$620.00 ,$0.00 ,GST,$0.00 ,I,,,4,0,45,0,0,"$6,820.00 ",EFT,,,,,,,,,Safety,,SPG000,1962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Terminal Operations Management Pty Ltd,,Australian Terminal Operations Management Pty Ltd,1 Mason Road,Kwinana Beach  WA  6167,Australia,,10868,30/09/2024,PO 0007517,,P,OHS Employee HOURLY,25,Aly Vinciguerra,$300.00 ,0%,"$7,500.00 ",ATO003,,Sale; Australian Terminal Operations Management Pty Ltd,,,,,GST,$750.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$8,250.00 ",,,,,,,,,,Safety,,ATO 000,2176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Terminal Operations Management Pty Ltd,,Australian Terminal Operations Management Pty Ltd,1 Mason Road,Kwinana Beach  WA  6167,Australia,,10869,30/09/2024,PO 0007516,,P,OHS Employee HOURLY,19.5,Aly Vinciguerra,$300.00 ,0%,"$5,850.00 ",ATO004,,Sale; Australian Terminal Operations Management Pty Ltd,,,,,GST,$585.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$6,435.00 ",,,,,,,,,,Safety,,ATO 000,2176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Genus Infrastructure Pty Ltd,,Genus Infrastructure Pty Ltd,Level 1 ,63-69 Abernethy Road,Belmont  WA  6104,,10870,8/10/2024,PO 80062634,,P,OHS Employee HOURLY,176,HSE Advisor - Shawn Mann,$100.00 ,0%,"$17,600.00 ",GEN007,,Sale; Genus Infrastructure Pty Ltd,,,,,GST,"$1,760.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$19,360.00 ",,,,,,,,,,Safety,,GEN000,2065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10871,8/10/2024,OP219293-06000,,P,OHS Employee HOURLY,4,Travel to and from site,$115.00 ,0%,$460.00 ,DUR014,,Sale; Duratec Limited,,,,,GST,$46.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$12,144.00 ",,,,,,,,,,Safety,,DUR000,2146
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10871,8/10/2024,OP219293-06000,,P,OHS Employee HOURLY,92,HSE Advisor Support,$115.00 ,0%,"$10,580.00 ",DUR014,,Sale; Duratec Limited,,,,,GST,"$1,058.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$12,144.00 ",,,,,,,,,,Safety,,DUR000,2146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10872,14/10/2024,OP220105-06000,,P,OHS Employee HOURLY,5,Travel to and from site,$115.00 ,0%,$575.00 ,DUR014,,Sale; Duratec Limited,,,,,GST,$57.50 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$6,135.25 ",,,,,,,,,,Safety,,DUR000,2146
Duratec Limited,,Duratec Limited,108 Motivation Drive,Wangara   WA  6065,Australia,,10872,14/10/2024,OP220105-06000,,P,OHS Employee HOURLY,43.5,HSE Advisor Support,$115.00 ,0%,"$5,002.50 ",DUR014,,Sale; Duratec Limited,,,,,GST,$500.25 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$6,135.25 ",,,,,,,,,,Safety,,DUR000,2146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
