{},,,,,,,,,,,,,,,,,,,,,,,,,
Cheque Account,Cheque No.,Date,Inclusive,Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Memo,Allocation Account No.,Amount,Job No.,Tax Code,Tax Amount,Printed,Currency Code,Exchange Rate,Statement Text,Allocation Memo,Category,Card ID,Record ID,Delivery Status,Is Year-End Adjustment
,tfr,12/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"5,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,12/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"3,000.00",,,,,,,,,,*None,2703,P,N
,tfr,12/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"3,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,12/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"2,000.00",,,,,,,,,,*None,4607,P,N
,tfr,12/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"2,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,12/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,420,,,,,,,,,,*None,2703,P,N
,tfr,12/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,420,,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,TFR,12/07/2024,X,,,SMP*IMO CAR WASH,,,,Car wash in Sydney 053GU9,,19.31,,,,,,,,,,,,P,N
,TFR,12/07/2024,X,,,SMP*IMO CAR WASH,,,,Car wash in Sydney 053GU9,62005,17.55,,GST,1.76,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,021872F,12/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021872,,11.83,,,,,,,,Online Payment Merchant Fees,,,,A,N
,021872F,12/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021872,60009,10.75,,GST,1.08,,,,,Online Payment Merchant Fees,,,,A,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,021873F,12/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021873,,10.65,,,,,,,,Online Payment Merchant Fees,,,,A,N
,021873F,12/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021873,60009,9.68,,GST,0.97,,,,,Online Payment Merchant Fees,,,,A,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,13/07/2024,X,,,Apple.com/Bill Sydney,,,,Mick bought something in Apple store for himself Missing invoice),,10.99,,,,,,,,,,,,P,N
,tfr,13/07/2024,X,,,Apple.com/Bill Sydney,,,,Mick bought something in Apple store for himself Missing invoice),31310,9.99,,GST,1,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/07/2024,X,,,Employee wages (1st half of month),,,,Wages period (1-15 July 2024),,"30,070.30",,,,,,,,,,,,P,N
,tfr,15/07/2024,X,,,Employee wages (1st half of month),,,,Wages period (1-15 July 2024),11815,"30,070.30",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/07/2024,X,,,Mick Walton wages (1st half of month),,,,Wages period (1-15 July 2024),,"4,573.30",,,,,,,,,,,,P,N
,tfr,15/07/2024,X,,,Mick Walton wages (1st half of month),,,,Wages period (1-15 July 2024),11815,"4,573.30",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/07/2024,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"2,000.00",,,,,,,,,,*None,2806,P,N
,tfr,15/07/2024,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"2,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/07/2024,X,New Project A/C 0942 BOQ,,New Project A/C 0942 BOQ,,,,New Project A/C 0942 BOQ,,"1,925.00",,,,,,,,,,*None,4783,P,N
,tfr,15/07/2024,X,New Project A/C 0942 BOQ,,New Project A/C 0942 BOQ,,,,New Project A/C 0942 BOQ,11114,"1,925.00",,N-T,0,,,,,,,*None,4783,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/07/2024,X,ISTS rent,,ISTS rent,,,,ISTS rent,,"1,025.00",,,,,,,,,,*None,2864,P,N
,tfr,15/07/2024,X,ISTS rent,,ISTS rent,,,,ISTS rent,21401,"1,025.00",,GNR,0,,,,,,,*None,2864,P,N
,tfr,15/07/2024,X,ISTS rent,,ISTS rent,,,,ISTS rent,21401,0,,GNR,0,,,,,,,*None,2864,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/07/2024,X,Walton Global Rent Syd Apartment,,Walton Global Rent Syd Apartment,,,,Walton Global Rent Syd Apartment,,750,,,,,,,,,,*None,5698,P,N
,tfr,15/07/2024,X,Walton Global Rent Syd Apartment,,Walton Global Rent Syd Apartment,,,,Walton Global Rent Syd Apartment,62706,750,,N-T,0,,,,,,,*None,5698,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/07/2024,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,,725,,,,,,,,,,*None,4899,P,N
,tfr,15/07/2024,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,62601,725,,N-T,0,,,,,,,*None,4899,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,15/07/2024,X,Stripe,,Stripe,,,,Stripe,,12.83,,,,,,,,,,*None,4904,P,N
,tfr,15/07/2024,X,Stripe,,Stripe,,,,Stripe,60036,12.83,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,16/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"5,000.00",,,,,,,,,,*None,4607,P,N
,tfr,16/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"5,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,16/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,16/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,16/07/2024,X,,,Uber UAE,,,,Taxi in UAE AED$24.98,,10.42,,,,,,,,,,,,P,N
,tfr,16/07/2024,X,,,Uber UAE,,,,Taxi in UAE AED$24.98,62812,10.42,,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,17/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"2,500.00",,,,,,,,,,*None,4607,P,N
,tfr,17/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"2,500.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,17/07/2024,X,Stripe,,Stripe,,,,Stripe,,24.15,,,,,,,,,,*None,4904,P,N
,tfr,17/07/2024,X,Stripe,,Stripe,,,,Stripe,60036,24.15,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,021902F,17/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021902,,3.81,,,,,,,,Online Payment Merchant Fees,,,,A,N
,021902F,17/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021902,60009,3.46,,GST,0.35,,,,,Online Payment Merchant Fees,,,,A,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,18/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"3,000.00",,,,,,,,,,*None,4607,P,N
,tfr,18/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"3,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,18/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,000.00",,,,,,,,,,*None,2703,P,N
,tfr,18/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,18/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,18/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,18/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,000.00",,,,,,,,,,*None,4607,P,N
,tfr,18/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11112,tfr,18/07/2024,X,ANZ Bank,,ANZ Bank,,,,ANZ Bank accounting servicing fee,,10,,,,,,,,,,*None,22,P,N
,tfr,18/07/2024,X,ANZ Bank,,ANZ Bank,,,,ANZ Bank accounting servicing fee,60001,10,,FRE,0,,,,,,,*None,22,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,18/07/2024,X,,,GM taxpaid,,,,Taxy from Sydney airport to Sutherland to collect new RAV 4 (Joel Barnett),,77.28,,,,,,,,,,,,P,N
,tfr,18/07/2024,X,,,GM taxpaid,,,,Taxy from Sydney airport to Sutherland to collect new RAV 4 (Joel Barnett),61505,70.25,,GST,7.03,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,18/07/2024,X,,,Uber,,,,Uber from Joel Barnett's home to BNE Airport (trip to collect RAV4 in Sydney),,39.67,,,,,,,,,,,,P,N
,tfr,18/07/2024,X,,,Uber,,,,Uber from Joel Barnett's home to BNE Airport (trip to collect RAV4 in Sydney),61505,36.06,,GST,3.61,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,19/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"3,000.00",,,,,,,,,,*None,4607,P,N
,tfr,19/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"3,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,19/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,000.00",,,,,,,,,,*None,4607,P,N
,tfr,19/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,19/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,900,,,,,,,,,,*None,2703,P,N
,tfr,19/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,900,,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,19/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,500,,,,,,,,,,*None,2703,P,N
,tfr,19/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,500,,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,19/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,500,,,,,,,,,,*None,2703,P,N
,tfr,19/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,500,,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,021923F,19/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021923,,12.13,,,,,,,,Online Payment Merchant Fees,,,,A,N
,021923F,19/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021923,60009,11.03,,GST,1.1,,,,,Online Payment Merchant Fees,,,,A,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,021924F,19/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021924,,8.17,,,,,,,,Online Payment Merchant Fees,,,,A,N
,021924F,19/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021924,60009,7.43,,GST,0.74,,,,,Online Payment Merchant Fees,,,,A,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,20/07/2024,X,,,Avis Rent Car Dubai,,,,Rental car in Dubai AED$328.97,,138.14,,,,,,,,,,,,P,N
,tfr,20/07/2024,X,,,Avis Rent Car Dubai,,,,Rental car in Dubai AED$328.97,62807,138.14,,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,21/07/2024,X,,,Avis Budget Singapore,,,,Car hire in Singapore SGD$ 133,,152.47,,,,,,,,,,,,P,N
,tfr,21/07/2024,X,,,Avis Budget Singapore,,,,Car hire in Singapore SGD$ 133,62504,152.47,,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,21/07/2024,X,,,Avis Singapore,,,,Rental acar in Singapore SGD$32.70,,37.49,,,,,,,,,,,,P,N
,tfr,21/07/2024,X,,,Avis Singapore,,,,Rental acar in Singapore SGD$32.70,62504,37.49,,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"3,500.00",,,,,,,,,,*None,2703,P,N
,tfr,22/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"3,500.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"3,000.00",,,,,,,,,,*None,4607,P,N
,tfr,22/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"3,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,500.00",,,,,,,,,,*None,4607,P,N
,tfr,22/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,500.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,22/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/07/2024,X,New Project A/C 0942 BOQ,,New Project A/C 0942 BOQ,,,,New Project A/C 0942 BOQ,,"1,925.00",,,,,,,,,,*None,4783,P,N
,tfr,22/07/2024,X,New Project A/C 0942 BOQ,,New Project A/C 0942 BOQ,,,,New Project A/C 0942 BOQ,11114,"1,925.00",,N-T,0,,,,,,,*None,4783,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/07/2024,X,ISTS rent,,ISTS rent,,,,ISTS rent,,"1,025.00",,,,,,,,,,*None,2864,P,N
,tfr,22/07/2024,X,ISTS rent,,ISTS rent,,,,ISTS rent,21401,"1,025.00",,GNR,0,,,,,,,*None,2864,P,N
,tfr,22/07/2024,X,ISTS rent,,ISTS rent,,,,ISTS rent,21401,0,,GNR,0,,,,,,,*None,2864,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/07/2024,X,Walton Global Rent Syd Apartment,,Walton Global Rent Syd Apartment,,,,Walton Global Rent Syd Apartment,,750,,,,,,,,,,*None,5698,P,N
,tfr,22/07/2024,X,Walton Global Rent Syd Apartment,,Walton Global Rent Syd Apartment,,,,Walton Global Rent Syd Apartment,62706,750,,N-T,0,,,,,,,*None,5698,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/07/2024,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,,725,,,,,,,,,,*None,4899,P,N
,tfr,22/07/2024,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,62601,725,,N-T,0,,,,,,,*None,4899,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,500,,,,,,,,,,*None,4607,P,N
,tfr,22/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,500,,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,250,,,,,,,,,,*None,2703,P,N
,tfr,22/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,250,,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,22/07/2024,X,Stripe,,Stripe,,,,Stripe,,2.73,,,,,,,,,,*None,4904,P,N
,tfr,22/07/2024,X,Stripe,,Stripe,,,,Stripe,60036,2.73,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,021937F,22/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021937,,10.94,,,,,,,,Online Payment Merchant Fees,,,,A,N
,021937F,22/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021937,60009,9.95,,GST,0.99,,,,,Online Payment Merchant Fees,,,,A,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"5,000.00",,,,,,,,,,*None,2703,P,N
,tfr,23/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"5,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"2,000.00",,,,,,,,,,*None,4607,P,N
,tfr,23/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"2,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,000.00",,,,,,,,,,*None,4607,P,N
,tfr,23/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/07/2024,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"1,000.00",,,,,,,,,,*None,2806,P,N
,tfr,23/07/2024,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"1,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,500,,,,,,,,,,*None,4607,P,N
,tfr,23/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,500,,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,500,,,,,,,,,,*None,4607,P,N
,tfr,23/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,500,,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11114,tfr,23/07/2024,X,Toyota Finance 483JW9 (13999729),,Toyota Finance 483JW9,,,,Toyota Finance 483JW9,,661.16,,,,,,,,,,*None,6651,P,N
,tfr,23/07/2024,X,Toyota Finance 483JW9 (13999729),,Toyota Finance 483JW9,,,,Toyota Finance 483JW9,21305,661.16,,N-T,0,,,,,,,*None,6651,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11114,tfr,23/07/2024,X,Toyota Finance 469HZ3(13887774),,Toyota Finance 469HZ3,,,,Toyota Finance 469HZ3,,816.8,,,,,,,,,,*None,6379,P,N
,tfr,23/07/2024,X,Toyota Finance 469HZ3(13887774),,Toyota Finance 469HZ3,,,,Toyota Finance 469HZ3,21302,816.8,,N-T,0,,,,,,,*None,6379,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11114,tfr,23/07/2024,X,Toyota Finance 480JW9 (13997332),,Toyota Finance 480JW9,,,,Toyota Finance 480JW9- 2 instalments of $661.16 (June and July plus $25 penalty fee) ,,"1,347.32",,,,,,,,,,*None,6650,P,N
,tfr,23/07/2024,X,Toyota Finance 480JW9 (13997332),,Toyota Finance 480JW9,,,,Toyota Finance 480JW9- 2 instalments of $661.16 (June and July plus $25 penalty fee) ,21304,"1,347.32",,N-T,0,,,,,,,*None,6650,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,021949F,23/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021949,,8.67,,,,,,,,Online Payment Merchant Fees,,,,A,N
,021949F,23/07/2024,X,,,,,,,Online Payment Merchant Fees on CR021949,60009,7.88,,GST,0.79,,,,,Online Payment Merchant Fees,,,,A,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,24/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"3,000.00",,,,,,,,,,*None,4607,P,N
,tfr,24/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"3,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,24/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,500.00",,,,,,,,,,*None,2703,P,N
,tfr,24/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,500.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,24/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,500,,,,,,,,,,*None,4607,P,N
,tfr,24/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,500,,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,24/07/2024,X,Stripe,,Stripe,,,,Stripe,,1.89,,,,,,,,,,*None,4904,P,N
,tfr,24/07/2024,X,Stripe,,Stripe,,,,Stripe,60036,1.89,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11114,TFR,24/07/2024,X,Toyota Finance 204IS2 (13927543),,Toyota Finance 204IS2,,,,Toyota Finance 204IS2,,834.84,,,,,,,,,,*None,6466,P,N
,TFR,24/07/2024,X,Toyota Finance 204IS2 (13927543),,Toyota Finance 204IS2,,,,Toyota Finance 204IS2,21303,834.84,,N-T,0,,,,,,,*None,6466,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11114,TFR,24/07/2024,X,BOQ Finance 049DVY,,BOQ Finance 049DVY,,,,BOQ Finance 049DVY,,885.19,,,,,,,,,,*None,5855,P,N
,TFR,24/07/2024,X,BOQ Finance 049DVY,,BOQ Finance 049DVY,,,,BOQ Finance 049DVY,21301,885.19,,N-T,0,,,,,,,*None,5855,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,24/07/2024,X,,,SMO*IMO Car Wash,,,,Car washing in Sydney DL3 4BV,,13.21,,,,,,,,,,,,P,N
,tfr,24/07/2024,X,,,SMO*IMO Car Wash,,,,Car washing in Sydney DL3 4BV,62005,12.01,,GST,1.2,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,25/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"6,000.00",,,,,,,,,,*None,4607,P,N
,tfr,25/07/2024,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"6,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,25/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"3,700.00",,,,,,,,,,*None,2703,P,N
,tfr,25/07/2024,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"3,700.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
