Co./Last Name,First Name,Card ID,Card Status,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Addr 1 - City,Addr 1 - State,Addr 1 - Postcode,Addr 1 - Country,Addr 1 - Phone No. 1,Addr 1 - Phone No. 2,Addr 1 - Phone No. 3,Addr 1 - Fax No.,Addr 1 - Email,Addr 1 - WWW,Addr 1 - Contact Name,Addr 1 - Salutation,Addr 2 - Line 1,Addr 2 - Line 2,Addr 2 - Line 3,Addr 2 - Line 4,Addr 2 - City,Addr 2 - State,Addr 2 - Postcode,Addr 2 - Country,Addr 2 - Phone No. 1,Addr 2 - Phone No. 2,Addr 2 - Phone No. 3,Addr 2 - Fax No.,Addr 2 - Email,Addr 2 - WWW,Addr 2 - Contact Name,Addr 2 - Salutation,Addr 3 - Line 1,Addr 3 - Line 2,Addr 3 - Line 3,Addr 3 - Line 4,Addr 3 - City,Addr 3 - State,Addr 3 - Postcode,Addr 3 - Country,Addr 3 - Phone No. 1,Addr 3 - Phone No. 2,Addr 3 - Phone No. 3,Addr 3 - Fax No.,Addr 3 - Email,Addr 3 - WWW,Addr 3 - Contact Name,Addr 3 - Salutation,Addr 4 - Line 1,Addr 4 - Line 2,Addr 4 - Line 3,Addr 4 - Line 4,Addr 4 - City,Addr 4 - State,Addr 4 - Postcode,Addr 4 - Country,Addr 4 - Phone No. 1,Addr 4 - Phone No. 2,Addr 4 - Phone No. 3,Addr 4 - Fax No.,Addr 4 - Email,Addr 4 - WWW,Addr 4 - Contact Name,Addr 4 - Salutation,Addr 5 - Line 1,Addr 5 - Line 2,Addr 5 - Line 3,Addr 5 - Line 4,Addr 5 - City,Addr 5 - State,Addr 5 - Postcode,Addr 5 - Country,Addr 5 - Phone No. 1,Addr 5 - Phone No. 2,Addr 5 - Phone No. 3,Addr 5 - Fax No.,Addr 5 - Email,Addr 5 - WWW,Addr 5 - Contact Name,Addr 5 - Salutation,Notes,Identifiers,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Billing Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Tax Code,Credit Limit,Tax ID No.,Volume Discount %,Sales/Purchase Layout,Price Level,Payment Method,Payment Notes,Name on Card,Card Number,BSB,Account Number,Account Name,A.B.N. ,A.B.N. Branch,Account,Salesperson,Salesperson Card ID,Comment,Shipping Method,Printed Form,Freight Tax Code,Use Customer's Tax Code,Receipt Memo,Invoice/Purchase Order Delivery,Record ID
Tilbury,David,NBD020,N,PO Box 22,,,,Chidlow,WA,6556,Australia,0499 070 730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1713
Auctus Resources Pty Ltd,,AUM000,N,Burke Development Road,,,,Chillagoe,QLD,4871,Australia,07 4242 4401,,,,admin.mungana@auctusresources.com.au,,,,Attn: Harry Thompson,"Suite 15, 58 Kishorn Road",,,Mount Pleasant,WA,6153,Australia,08 9200 5808,,,,accounts@auctusminerals.com.au;harry.thompson@auctusminerals.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,30,0,0,GST,0,,0,I,0,,,,,,,,15136606338,,,,,,,,GST,N,,P,1715
Yousaf,Aqeel,NBD021,N,92 Ditton Road,Sunnybank Hills,,,Brisbane,QLD,4109,Australia,04 4963 0861,,,,aqeel_yousaf@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1717
Cornelissen,Elizabeth,RPL311,N,2/14 Monument Street,,,,Mosman Park,WA,6012,Australia,040383 2517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1718
Golden Star Resources,,GSR,N,Plot No. 16 HSE No.A,Nortey Ababio Street,,,"Roman Ridge, Accra",,,Ghana,+233 302 779040,+233 302 779041,,+233 302 777700,sfrost@gsrgh.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1719
Golden Star (Bogoso / Prestea) Ltd,,GSRB,N,Plot No. 16 HSE No.A,Nortey Ababio Street,"Roman Ridge, Accra",,,,,Ghana,,,,,pvarris@gsrgh.com;mraffield@gsr.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1721
Golden Star (Wassa) Ltd,,GSRW,N,Plot No. 16 HSE No.A,Nortey Ababio Street,"Roman Ridge, Accra",,,,,Ghana,,,,,pvarris@gsrgh.com;mraffield@gsr.com,,Phillipa Varris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1722
NT Mining Operations Pty Ltd,,NMO000,N,PO Box 469,,,,Darwin,NT,801,Australia,08 8982 4444,08 8982 4413-accounts,,08 8982 4400,invoicesnt@klgold.com.au,accountsnt@klgold.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,64136525990,,,,,,,,GST,N,,P,1724
Pindan Contracting Pty Ltd,,PIC JHG029,N,PO Box 93,,,,Belmont,WA,6984,Australia,08 6274 7372,08 9463 7100,,08 9471 5301,accounts.contracting@pindan.com.au,contracting@pindan.com.au;guy.mead@jhg.com.au,Guy Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,51120076360,,,,,,,,GST,N,,P,1725
Netspark Pty Ltd,,LAC053,N,34 Biscayne Way,,,,Jandakot,WA,6164,Australia,08 9417 3011,04 2052 3284,,,ruth@netspark.com.au,,Ruth O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1726
Southern Gas Corridor CJSC,,ADB002,N,Attn: Mr. Fuad Sultanov,"99 Central Boulevard Str.,Baku White City","Business Center 2020, 6th Floor",,Baku,,AZ1025,Azerbaijan,+994 12 521 3091,,,+994 12 497 0436-CJSC,finance@sgc.az;afgan.isayev@sgc.az;aptil@adb.org;elmir.musayev@sgc.az,,Afgan Isayev/Elmir Musayv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1730
Qantas Group Shared Services Pty Ltd,,QAN000,N,QCB Level 1,10 Bourke Road,,,Mascot,NSW,2020,Australia,02 9691 9015,,,,lyndarichards@qantas.com.au;mpearce@qantas.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,40098265117,,,,,,,,GST,N,,P,1732
Francisco,Paulo,RPL312,N,26 Etherington Avenue,,,,Spearwood,WA,6163,Australia,0427 085 126,,,,paulof0@yahoo.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,E,1734
Hoad,Christian,HOAC,N,22 Garden Street,,,,Swanbourne,WA,6010,Australia,04 0425 3853,,,,christian.hoad@inpex.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1736
Gold Road Resources Ltd,,GRR000,N,Level 2,26 Colin Street,,,West Perth,WA,6005,Australia,08 9200 1600,,,08 9481 6405,accounts@goldroad.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,13109289527,,,,,,,,GST,N,,P,1737
Mills,Julieanne,CER075,N,130 Brenchley Drive,,,,Atwell,WA,6164,Australia,,,,,julieanne.mills@downergroup.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,E,1740
Summers,Jeff,CER076,N,PO Box 1689,,,,Mandurah,WA,6210,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1743
Bank of China Ltd,,BAC000,N,London Branch,Attn: Agency Team,1 Lothbury,,London,,EC2R 7DB,United Kingdom,+44 (0) 20 7282 8979,+44 (0) 20 7282 89713,,,rhao.uk@bank-of-china.com,mkpan.uk@bank-of-china.com;syndicationloan@bank-of-china.com;loanadmin.uk@bank-of-china.com,Ruoxi Hao/Mengkang Pan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1746
South32 International Investment Holdings Pty Ltd,,LAC055,N,125 St Georges Terrace,,,,Perth,WA,6000,Australia,08 9324 9426,,,,South32paymentquery@south32.net,Rebecca.Velkoski@south32.net,sscinvoices@south32.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,28601444704,,,,,,,,GST,N,,P,1747
Avetta LLC,,AVETTA AUD,N,Accounts Payable,549 E Timpanogos Parkway,Building G,,Orem,UT,84097,USA,,,,,invoices@avetta.com,accountspayable@avetta.com;matt.southgate@avetta.com,Matt Southgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,EFT,,,    ,,,,,,,,,,,ITEMNEW 30days,GST,N,,P,1751
Harvey,Dean,CER077,N,62 Domain Crescent,Waimauku,,,Auckland,,881,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1753
Edwards,Paul,EDP001,N,2/76 Clydedale Street,,,,Como,WA,6152,Australia,0417 915 249,,,,paul.paul.edwards@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1754
Walker,Daley,WALD,N,PO Box 706,,,,Parap,NT,804,Australia,,,,,daleywelch@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1755
Tserennadmid,Amarsaikhan,*None,N,,,,,Ulaanbaatar,,,Mongolia,,,,,amarsaikhants@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1756
Lkhagvadorj,Erdenebat,*None,N,Apartment 78,Building 25,"7th Khoroo, Bayangol District",,Ulaanbaatar,,,Mongolia,,,,,erkasu@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1757
Zorig,Bold-Erdene,*None,N,,,,,Ulaanbaatar,,,Mongolia,,,,,bold-erdenez@riotinto.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1758
Emiikho,Batmungun,*None,N,Apartment 55,Building 51,19th Khoroo,Bayangol District,Ulaanbaatar,,,Mongolia,,,,,batmungon.emikho@riotinto.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1759
Ganbaatar,Bayarmaa,*None,N,Apartment 49,Building 14,18th District,,Ulaanbaatar,,,Mongolia,,,,,bayarbeg@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1760
Tumendemberel,Enkhsetseg,*None,N,Apartment 8 ,Building 105,6th Khoroo,Bayangol District,Ulaanbaatar,,,Mongolia,,,,,enkhtsetsegt@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1761
Enktaivan,Zolijargal,*None,N,Apartment 19,Building 359,26th Khoroo,Bayanzurkh District,Ulaanbaatar,,,Mongolia,,,,,zolijargale@riotinto.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1762
Salini Impregilo Joint Venture,,SAM000,N,Cnr of Samantha Riley and ,Windsor Road,,,Kellyville,NSW,2155,Australia,02 8867 0200,,,,accounts@isjv.com.au,maggie.zhang@isjv.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,57998605310,,,,,,,,GST,N,,P,1766
Kingston,Mark,*None,N,2 Gelirah Lane,,,,Martin,WA,6110,Australia,,,,,markkingston@maca.net.au,,markkingston@y7mail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1769
Hales,Christopher,*None,N,2 Barnden Road,,,,Helena Valley,WA,6056,Australia,,,,,christopherhales@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1771
HYLC Joint Venture,,HYL000,N,PO Box 330,,,,Kent Town DC,SA,5071,Australia,08 8229 7300,08 8229 7317-Accounts,,08 8229 7331,hylcjvaccounts@hansenyuncken.com.au;cheryl.durdin@hansenyuncken.com.au,mrosenboom@hansenyuncken.com.au,Cheryl Durdin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,63322327463,,,,,,,,GST,N,,P,1780
Bargeco Pty Ltd,,BCO000,N,PO Box 518,,,,Cottesloe,WA,6911,Australia,0404 054 004,,,,guy@bargeco.com.au,,Guy Mouritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,24610764120,,,,,,,,GST,N,,P,1783
Kelly,Samuel,CER081,N,2D Jacaranda Crescent,,,,Bunbury,WA,6230,Australia,04 0073 4259,,,,sam.kelly0400@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1785
Inter Steel Pty Ltd,,INS000,N,9 Ilda Road,,,,Canning Vale,WA,6155,Australia,08 9256 3311,0451 023 160,,08 9256 3322,jlocantro@intergroup.net.au,,Joe Locantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,35110893340,,,,,,,,GST,N,,P,1786
Resources WA Pty Ltd,,REW000,N,141 Cambridge Street,,,,West Leederville,WA,6007,Australia,08 9383 8300,,,,accounts@resources-wa.com.au,andre.garnaut@resources-wa.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,98607057125,,,,,,,,GST,N,,P,1787
PGA of Australia,,PGA000,N,WS6 Perth Risk Management Plan Authorisation,600 Thompsons Road,,,Sandhurst,VIC,3799,Australia,03 8320 1979,,,,DBurgess@pga.org.au,,Darren Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,46127641829,,,,,,,,GST,N,,P,1788
Prosight C/- Gallagher Bassett,,GBS000,N,Attn: Kylie Thompson,"Level 6, 201 Miller Street",,,North Sydney,NSW,2060,Australia,02 9464 7458,,,02 9464 7400,kylie_thompson@gbtpa.com.au,www.gallagherbassett.com.au,Kylie Bassett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,33061063303,,,,,,,,GST,N,,P,1789
Central Norseman Gold Corporation Ltd,,CCW003,N,"Level 15, Woodside Plaza",240 St. George Terrace,,,Perth,WA,6000,Australia,08 9460 1655,,,08 9460 1667,cara.leavesley@corrs.com.au,,val.sidhom@corrs.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,42452089234,,,,,,,,GST,N,,P,1790
Gruyere Management Pty Ltd,,GRR,N,GPO Box 2731,Cloisters Square PO,,,Perth,WA,6850,Australia,08 9211 9200,,,08 9211 9201,Gruyere.AccountsPayable@goldfields.com,renae.shuttleworth@goldfields.com,Renae Shuttleworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,I,0,EFT,,,    ,,,,33615728795,,,,,,,,GST,N,,P,1791
Synergy Retail Business Unit,,SYN000,N,GPO Box U1913,,,,Perth,WA,6845,Australia,08 6282 7666,04 0386 5149,,,accounts.payable@synergy.net.au,,Wayne Ho-Manager I.Audit,,Synergy Retail Business Unit,GPO Box U1913,,,Perth,WA,6845,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,EFT,,,    ,,,,58673830106,,,,,,,,GST,N,,P,1800
Poynter,Stephen,RPL313,N,17 Redheart Road,,,,Carramar,WA,6031,Australia,0467 710 949,08 6400 1019,,,kalsteve@bigpond.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1803
Ord Valley Events Incorporated,,OVE000,N,C/- Mellen Events,414 Stirling Highway,,,Claremont,WA,6010,Australia,08 9383 3534,,,08 9284 4335,accounts@mellenevents.com,,Mark Enright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,38607972442,,,,,,,,GST,N,,P,1804
Golden Star Resources Limited,,GSR corp,N,Suite 1200,Sun Life Tower,150 King Street West,,Toronto,Ontario,,Canada,,,,,pvarris@gsrgh.com,,Philipa Varris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1808
D'appolonia S.p.A,,DAP Euro,N,Via San Nazaro,19-16145 ,,,Genova,,,Italy,+ 39 010 3628148,,,+ 39 010 3621078,suppliers.appo@rina.org,amministrazione@dappolonia.it,andrea.gaviano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1809
Yara Australia Pty Ltd,,YAA,N,Level 1,6 Holt Street,,,McMahons Point,NSW,2060,Australia,0475 506 017,,,,tim.erbacher@yara.com,e-invoice@yara.com,Tim Erbacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,77076301221,,,,,,,,GST,N,,P,1810
Risk Consult Pty Ltd,,RIC000,N,PO Box 3248,,,,Joondalup,WA,6027,Australia,0402 146 777,,,,matt.wylie@riskconsult.com.au,,Matt Wylie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,78147789562,,,,,,,,GST,N,,P,1815
Asahi Beverages,,ASB000,N,100 Pilbara Street,,,,Welshpool,WA,6106,Australia,08 9333 2120,,,,brett.mcevoy@asahi.com.au,,Brett McEvoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,51004243994,,,,,,,,GST,N,,P,1816
Spotless Facility Services Australia Pty Ltd,,SPO000,N,Branch Code: 9079,549 St Kilda Road,,,Melbourne,VIC,3004,Australia,03 9269 7628,,,,NationalSecurity.Admin@spotless.com.au,clean.vic@spotless.com.au,Diana Sydorovych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,I,0,,,,,,,,83072293880,,,,,,,,GST,N,,P,1817
Metecno Pty Ltd,,HBA000,N,C/-  HBA Legal Pty Ltd,Level 20,140 St George Terrace,,Perth,WA,6000,Australia,08 9265 6017,,,,melissa.wroe@hbalegal.com,mark.birbeck@hbalegal.com;sandra.raub@hbalegal.com,Melissa Wroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,47154664249,,,,,,,,GST,N,,P,1818
Pascoe,Brett Robin,RPL314,N,10 Beaumont Parkway,,,,Success,WA,6164,Australia,0438 530 677,,,,Brett.pascoe@newmont.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,1819
Toll Energy & Marine Logistics Pty Ltd,,TOL001,N,"Level 7, 380 St. Kilda Road",,,,Melbourne,VIC,3004,Australia,08 9346 0452,08 9346 0400,08 9183 6680-Janette ,08 9346 0488,TE.SSC.AP@tollgroup.com,janette.bradley@tollgroup.com;adam.gallash@tollgroup.com,Adam Gallash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,EFT,,,    ,,,,53009129060,,,,,,,,GST,N,,P,1820
Co-operative Bulk Handling Ltd,,CBH000,N,Level 6,240 St Georges Terrace,,,Perth,WA,6000,Australia,08 9416 6265,08 9416 6111,,08 9237 9699,CBH.Accounts.Payable@cbh.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,I,0,,,,,,,,29256604947,,,,,,,,GST,N,,P,1821
DENMAC Holdings Pty Ltd,,DEN000,N,185 Camboon Road,,,,Malaga,WA,6090,Australia,08 9249 2800,,,,dianne.finucane@denmac.net.au,prelean.bismark@denmac.net.au-AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,73601238340,,,,,,,,GST,N,,P,1822
Integrated Mining Services,,IMS000,N,15 Normandy Road,,,,Elwood,VIC,3184,Australia,0421 047 610,,,,william.lloyd@outlook.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,20617741965,,,,,,,,GST,N,,P,1825
